q,w,k_total,rule_ensemble,mutation_rate,exact_B_classes,exact_C_classes,exact_Dtop_classes,exact_Dbottom_classes,source_label_classes,source_residual_qcoords,source_liveness,phi_AC_transport,phi_BD_transport,phi_CD_transport,min_edge_transport,min_edge_accuracy,valid_square,delta_type,nontrivial_path_holonomy,top_type,bottom_type,generated_group_name,generated_group_order,gauge_covariance_success,conjugacy_class_success,min_residual_qcoords,blind_fitness,blind_fitness_stage,search_mode,run,generation,candidate,seed,target_mode,proposal_mode,entry_rate,table_rate,fitness_mode,phi_AB,phi_BD,phi_AC,phi_CD,top,bottom,delta,generated_group_abelian,generated_group_cyclic,generated_group_transitive
5,1,19,random,0.0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,19,31051156.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,2,1,2,2,2,0.43067655807339306,0.9999999999999998,0.0,0.4325795973328119,0.0,0.0,0.60009765625,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0009999999999999998,transport,null,-1,0,20,31051157.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,2,2,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.800048828125,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,21,31051158.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,1,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.599853515625,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,22,31051159.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,1,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.60009765625,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,23,31051160.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,3,2,1,1,3,0.6826061944859854,1.0,0.43264321146133816,0.0,0.0,0.0,0.800048828125,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.001,transport,null,-1,0,24,31051161.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,2,1,2,2,2,0.43067655807339306,0.9999999999999998,0.0,0.43224480475341115,0.0,0.0,0.7998046875,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0009999999999999998,transport,null,-1,0,25,31051162.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,2,1,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.800048828125,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,26,31051163.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,2,1,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.60009765625,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,27,31051164.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,28,31051165.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,2,1,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.800048828125,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,29,31051166.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,30,31051167.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.800048828125,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,31,31051168.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,2,2,2,1,2,0.43067655807339306,0.9999999999999998,0.23668254975358544,1.0,0.0,0.0,0.800048828125,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0009999999999999998,transport,null,-1,0,32,31051169.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,33,31051170.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,2,2,1,1,2,0.43067655807339306,0.9999999999999997,0.17608760652460892,0.0,0.0,0.0,0.60009765625,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0009999999999999996,transport,null,-1,0,34,31051171.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,2,2,1,1,2,0.43067655807339306,0.9999999999999999,0.020644808190932666,0.0,0.0,0.0,0.60009765625,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0009999999999999998,transport,null,-1,0,35,31051172.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,2,1,1,1,2,0.43067655807339306,0.9999999999999997,0.0,0.0,0.0,0.0,1.0,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0009999999999999996,transport,null,-1,0,36,31051173.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.60009765625,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,37,31051174.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,38,31051175.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,39,31051176.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,40,31051177.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,3,1,1,1,3,0.6826061944859854,1.0,0.0,0.0,0.0,0.0,1.0,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.001,transport,null,-1,0,41,31051178.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,42,31051179.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,2,2,2,2,2,0.43067655807339306,0.9999999999999999,0.23688034868072064,1.0,1.0,0.23688034868072064,0.800048828125,False,invalid,False,invalid,invalid,invalid,0,,,0.43067655807339306,0.7580575106220373,transport,null,-1,0,43,31051180.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,2,1,2,1,2,0.43067655807339306,0.9999999999999997,0.0,0.17608760652460892,0.0,0.0,0.60009765625,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0009999999999999996,transport,null,-1,0,44,31051181.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,2,2,1,2,2,0.43067655807339306,1.0000000000000002,0.10108521095831408,0.0,1.0,0.0,0.800048828125,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0010000000000000002,transport,null,-1,0,45,31051182.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,3,1,2,2,3,0.6826061944859854,1.0000000000000002,0.0,0.44602505630974715,0.0,0.0,0.599853515625,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0010000000000000002,transport,null,-1,0,46,31051183.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,47,31051184.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,2,1,1,2,2,0.43067655807339306,0.9999999999999997,0.0,0.0,0.0,0.0,0.599853515625,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0009999999999999996,transport,null,-1,0,48,31051185.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.599853515625,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,49,31051186.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,2,2,2,1,2,0.43067655807339306,0.9999999999999999,0.44602505630974687,1.0,0.0,0.0,0.800048828125,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0009999999999999998,transport,null,-1,0,50,31051187.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.60009765625,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,51,31051188.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,2,1,1,2,2,0.43067655807339306,0.9999999999999997,0.0,0.0,0.0,0.0,0.800048828125,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0009999999999999996,transport,null,-1,0,52,31051189.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.7998046875,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,53,31051190.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,54,31051191.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,2,1,1,2,2,0.43067655807339306,0.9999999999999997,0.0,0.0,0.0,0.0,0.800048828125,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0009999999999999996,transport,null,-1,0,55,31051192.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,2,2,3,2,2,0.43067655807339306,0.9999999999999997,0.10094485999002956,0.4743020515757213,1.0,0.10094485999002956,0.60009765625,False,invalid,False,invalid,invalid,invalid,0,,,0.43067655807339306,0.7108752956963991,transport,null,-1,0,56,31051193.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.60009765625,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,57,31051194.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,2,2,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.60009765625,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,58,31051195.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,2,1,1,1,2,0.43067655807339306,0.9999999999999998,0.0,0.0,0.0,0.0,1.0,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0009999999999999998,transport,null,-1,0,59,31051196.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,2,1,2,2,2,0.43067655807339306,0.9999999999999998,0.0,0.23668254975358544,0.0,0.0,0.800048828125,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0009999999999999998,transport,null,-1,0,60,31051197.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,2,1,1,1,2,0.43067655807339306,1.0000000000000002,0.0,0.0,0.0,0.0,1.0,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0010000000000000002,transport,null,-1,0,61,31051198.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,3,2,2,1,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.599853515625,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,62,31051199.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,1,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.60009765625,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,63,31051200.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,1,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.800048828125,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,64,31051201.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,1,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.599853515625,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,65,31051202.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,66,31051203.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,1,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.599853515625,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,67,31051204.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.60009765625,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,68,31051205.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,69,31051206.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.800048828125,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,70,31051207.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,1,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.599853515625,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,71,31051208.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,2,3,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.400146484375,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,72,31051209.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.599853515625,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,73,31051210.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,74,31051211.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,2,3,2,2,2,0.43067655807339306,0.9999999999999998,0.6378546874103721,1.0,1.0,0.6378546874103721,0.7998046875,False,invalid,False,invalid,invalid,invalid,0,,,0.43067655807339306,0.8382279643054674,transport,null,-1,0,75,31051212.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,2,1,1,1,2,0.43067655807339306,0.9999999999999998,0.0,0.0,0.0,0.0,1.0,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0009999999999999998,transport,null,-1,0,76,31051213.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,2,1,2,2,2,0.43067655807339306,0.9999999999999997,0.0,1.0,0.0,0.0,0.800048828125,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0009999999999999996,transport,null,-1,0,77,31051214.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.60009765625,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,78,31051215.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,2,2,1,1,2,0.43067655807339306,0.9999999999999998,0.020497772187961737,0.0,0.0,0.0,0.599853515625,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0009999999999999998,transport,null,-1,0,79,31051216.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.599853515625,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,80,31051217.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,1,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.599853515625,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,81,31051218.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.599853515625,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,82,31051219.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,1,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.60009765625,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,83,31051220.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,1,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.60009765625,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,84,31051221.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,2,2,2,1,0.0,0.0,0.0,0.0,0.10094485999002956,0.0,0.800048828125,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,85,31051222.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,2,1,1,1,2,0.43067655807339306,0.9999999999999997,0.0,0.0,0.0,0.0,1.0,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0009999999999999996,transport,null,-1,0,86,31051223.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.599853515625,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,87,31051224.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,2,3,2,1,0.0,0.0,0.0,0.0,0.4459885198796779,0.0,0.599853515625,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,88,31051225.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.60009765625,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,89,31051226.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,2,1,2,2,2,0.43067655807339306,0.9999999999999999,0.0,1.0,0.0,0.0,0.599853515625,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0009999999999999998,transport,null,-1,0,90,31051227.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,91,31051228.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,4,2,1,1,4,0.8613531161467861,1.0,0.9999999999999998,0.0,0.0,0.0,1.0,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.001,transport,null,-1,0,92,31051229.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,2,2,1,2,2,0.43067655807339306,1.0000000000000002,0.10108521095831408,0.0,1.0,0.0,0.800048828125,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0010000000000000002,transport,null,-1,0,93,31051230.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,94,31051231.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,95,31051232.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.60009765625,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,96,31051233.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.599853515625,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,97,31051234.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,2,1,1,1,2,0.43067655807339306,0.9999999999999997,0.0,0.0,0.0,0.0,1.0,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0009999999999999996,transport,null,-1,0,98,31051235.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,1,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.599853515625,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,99,31051236.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,100,31051237.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,2,2,1,1,2,0.43067655807339306,1.0000000000000002,0.17621784832505027,0.0,0.0,0.0,0.60009765625,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0010000000000000002,transport,null,-1,0,101,31051238.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,2,1,1,1,2,0.43067655807339306,0.9999999999999997,0.0,0.0,0.0,0.0,1.0,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0009999999999999996,transport,null,-1,0,102,31051239.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,1,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.60009765625,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,103,31051240.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,104,31051241.0,random,,,,,,,,,,,,,,
5,1,19,random,0.0,1,1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.60009765625,False,invalid,False,invalid,invalid,invalid,0,,,0.0,0.0,transport,null,-1,0,105,31051242.0,random,,,,,,,,,,,,,,
