kB,kA,q,w,horizon,observer_init,n_rec_B,n_A_states,n_joint_states,n_schedules,logRecB_bits,memory_bits,cut_bits,physical_bound_bits,signature_classes,signature_bits,zero_error_code_size,zero_error_exact,zero_error_bits,shannon_capacity_bits,zero_error_over_volume,capacity_over_volume,capacity_per_boundary_symbol,nontrivial_sccs,interface,seed,extra_B,extra_A
4,3,4,3,1,zero,88,64,16384,144,6.459431618637297,6.0,6.0,6.0,73,6.189824558880018,2,False,1.0,1.833753994287061,0.1548123827357682,0.2838878252068122,0.30562566571451016,2,"((0, 0), (1, 1), (2, 2))",37816,4,3
4,3,4,3,3,zero,88,64,16384,144,6.459431618637297,6.0,18.0,6.0,4,2.0,1,False,0.0,0.5834441859544169,0.0,0.09032438462093391,0.0972406976590695,2,"((0, 0), (1, 1), (2, 2))",37816,4,3
4,3,4,3,6,zero,88,64,16384,144,6.459431618637297,6.0,36.0,6.0,2,1.0,1,False,0.0,0.40968425970554967,0.0,0.06342419641435541,0.06828070995092494,2,"((0, 0), (1, 1), (2, 2))",37816,4,3
4,3,4,3,1,zero,101,64,16384,144,6.658211482751795,6.0,6.0,6.0,78,6.285402218862249,2,False,1.0,1.8225393533730725,0.15019048322368797,0.27372806617728956,0.30375655889551206,2,"((0, 0), (1, 1), (2, 2))",37817,4,3
4,3,4,3,3,zero,101,64,16384,144,6.658211482751795,6.0,18.0,6.0,1,0.0,1,False,0.0,0.30566229004541956,0.0,0.04590756704518063,0.050943715007569924,2,"((0, 0), (1, 1), (2, 2))",37817,4,3
4,3,4,3,6,zero,101,64,16384,144,6.658211482751795,6.0,36.0,6.0,1,0.0,1,False,0.0,0.030297483890460216,0.0,0.004550393745970121,0.005049580648410036,2,"((0, 0), (1, 1), (2, 2))",37817,4,3
4,3,4,3,1,zero,73,64,16384,144,6.189824558880018,6.0,6.0,6.0,51,5.672425341971495,1,True,0.0,1.4122534552029415,0.0,0.22815726710329795,0.23537557586715693,2,"((0, 0), (1, 1), (2, 2))",37818,4,3
4,3,4,3,3,zero,73,64,16384,144,6.189824558880018,6.0,18.0,6.0,2,1.0,1,True,0.0,0.16565183134966052,0.0,0.026761959046482806,0.027608638558276753,2,"((0, 0), (1, 1), (2, 2))",37818,4,3
4,3,4,3,6,zero,73,64,16384,144,6.189824558880018,6.0,36.0,6.0,1,0.0,1,True,0.0,0.00737375009556827,0.0,0.001191269643497371,0.0012289583492613783,2,"((0, 0), (1, 1), (2, 2))",37818,4,3
4,3,4,3,1,zero,127,64,16384,144,6.9886846867721655,6.0,6.0,6.0,113,6.820178962415188,3,False,1.584962500721156,2.067149001379247,0.22678981407203766,0.29578512896594744,0.34452483356320784,2,"((0, 0), (1, 1), (2, 2))",37819,4,3
4,3,4,3,3,zero,127,64,16384,144,6.9886846867721655,6.0,18.0,6.0,4,2.0,1,False,0.0,1.2860340169689957,0.0,0.18401660321049207,0.21433900282816595,2,"((0, 0), (1, 1), (2, 2))",37819,4,3
4,3,4,3,6,zero,127,64,16384,144,6.9886846867721655,6.0,36.0,6.0,3,1.584962500721156,1,False,0.0,1.127621818757835,0.0,0.16134964865307796,0.1879369697929725,2,"((0, 0), (1, 1), (2, 2))",37819,4,3
4,3,4,3,1,zero,71,64,16384,144,6.149747119504682,6.0,6.0,6.0,49,5.614709844115208,1,True,0.0,1.2815249951903178,0.0,0.20838661660181165,0.2135874991983863,2,"((0, 0), (1, 1), (2, 2))",37820,4,3
4,3,4,3,3,zero,71,64,16384,144,6.149747119504682,6.0,18.0,6.0,7,2.807354922057604,1,True,0.0,0.9010451034613056,0.0,0.1465174235544629,0.1501741839102176,2,"((0, 0), (1, 1), (2, 2))",37820,4,3
4,3,4,3,6,zero,71,64,16384,144,6.149747119504682,6.0,36.0,6.0,3,1.584962500721156,1,True,0.0,0.8800643209390481,0.0,0.1431057739183804,0.1466773868231747,2,"((0, 0), (1, 1), (2, 2))",37820,4,3
4,3,4,3,1,zero,35,64,16384,144,5.129283016944966,6.0,6.0,5.129283016944966,25,4.643856189774724,1,True,0.0,1.3887222013351903,0.0,0.2707439220544945,0.23145370022253173,2,"((0, 0), (1, 1), (2, 2))",37821,4,3
4,3,4,3,3,zero,35,64,16384,144,5.129283016944966,6.0,18.0,5.129283016944966,2,1.0,1,True,0.0,0.14793200004833063,0.0,0.02884067803621409,0.024655333341388436,2,"((0, 0), (1, 1), (2, 2))",37821,4,3
4,3,4,3,6,zero,35,64,16384,144,5.129283016944966,6.0,36.0,5.129283016944966,1,0.0,1,True,0.0,0.003510845017069702,0.0,0.0006844709105485826,0.0005851408361782837,2,"((0, 0), (1, 1), (2, 2))",37821,4,3
4,3,4,3,1,zero,69,64,16384,144,6.108524456778169,6.0,6.0,6.0,68,6.087462841250339,2,True,1.0,1.70051939919521,0.16370565544521565,0.27838464284255615,0.2834198998658683,2,"((0, 0), (1, 1), (2, 2))",37822,4,3
4,3,4,3,3,zero,69,64,16384,144,6.108524456778169,6.0,18.0,6.0,3,1.584962500721156,1,True,0.0,0.4605656758833083,0.0,0.07539720584604573,0.07676094598055139,2,"((0, 0), (1, 1), (2, 2))",37822,4,3
4,3,4,3,6,zero,69,64,16384,144,6.108524456778169,6.0,36.0,6.0,2,1.0,1,True,0.0,0.15635107505166254,0.0,0.02559555522089652,0.026058512508610424,2,"((0, 0), (1, 1), (2, 2))",37822,4,3
4,3,4,3,1,zero,77,64,16384,144,6.266786540694901,6.0,6.0,6.0,60,5.906890595608519,2,True,1.0,1.9278929502191138,0.15957141566993818,0.3076366073265576,0.32131549170318563,2,"((0, 0), (1, 1), (2, 2))",37823,4,3
4,3,4,3,3,zero,77,64,16384,144,6.266786540694901,6.0,18.0,6.0,13,3.700439718141092,1,True,0.0,0.8459659999759462,0.0,0.13499199222479663,0.14099433332932437,2,"((0, 0), (1, 1), (2, 2))",37823,4,3
4,3,4,3,6,zero,77,64,16384,144,6.266786540694901,6.0,36.0,6.0,2,1.0,1,True,0.0,0.7397957062800181,0.0,0.11805024815764427,0.12329928438000302,2,"((0, 0), (1, 1), (2, 2))",37823,4,3
