graph_id,source_observer,target_observer,n_edges,source_boundary_nodes,target_boundary_nodes,edge_mi_bits,edge_mi_norm,edge_h_input_bits,live_edge,edges
29,6,2,1,1,1,0.34960175271458116,0.17480087635729058,2.0,1,3->16
29,6,5,1,1,1,0.5959754095806153,0.2979877047903077,2.0,1,3->9
29,8,2,1,1,1,0.115577675378427,0.0577888376892135,2.0,1,8->2
29,8,3,1,1,1,1.5,0.75,2.0,1,8->1
29,9,1,1,1,1,0.10315551146949398,0.05157775573474699,2.0,1,15->4
29,9,2,1,1,1,0.3522170014624826,0.1761085007312413,2.0,1,15->0
30,2,1,1,1,1,0.014677398107894923,0.007338699053947462,2.0,0,8->16
30,5,0,2,2,1,1.923794940695398,0.4809487351738495,4.0,1,5->3 15->3
30,5,1,1,1,1,0.017630156194757607,0.008815078097378803,2.0,0,2->16
30,5,2,2,2,1,0.6922352677511148,0.1730588169377787,4.0,1,0->8 6->8
30,5,3,1,1,1,1.5,0.75,2.0,1,10->1
30,5,4,1,1,1,0.5612781244591329,0.28063906222956647,2.0,1,6->17
30,6,2,1,1,1,0.08940474915611318,0.04470237457805659,2.0,1,4->8
30,6,5,1,1,1,0.010106224962192822,0.005053112481096411,2.0,0,4->9
30,7,5,2,1,2,0.1765348189540381,0.08826740947701905,2.0,1,7->6 7->10
30,8,1,1,1,1,0.020652138400456987,0.010326069200228494,2.0,0,14->16
30,8,5,2,1,2,0.17073722893414356,0.08536861446707178,2.0,1,14->6 14->10
30,9,1,1,1,1,0.013480860627819169,0.0067404303139095845,2.0,0,11->16
30,9,4,1,1,1,0.31127812445913294,0.15563906222956647,2.0,1,11->17
30,9,5,1,1,1,0.06961650267199015,0.03480825133599508,2.0,1,11->5
30,9,8,1,1,1,0.8112781244591329,0.40563906222956647,2.0,1,11->14
30,10,5,2,1,2,0.48001119114488944,0.24000559557244472,2.0,1,13->0 13->15
31,2,0,4,4,1,1.9940435471468625,0.2492554433933578,8.0,1,1->15 2->15 9->15 13->15
31,2,1,1,1,1,2.0,1.0,2.0,1,9->16
31,3,2,2,1,2,0.6069444939948676,0.3034722469974338,2.0,1,3->0 3->12
31,4,2,1,1,1,0.646782221599798,0.323391110799899,2.0,1,10->4
32,1,0,1,1,1,0.16933309985093725,0.08466654992546863,2.0,1,16->3
32,2,1,1,1,1,1.5,0.75,2.0,1,5->16
32,5,3,1,1,1,0.8112781244591329,0.40563906222956647,2.0,1,17->13
32,5,4,1,1,1,1.5,0.75,2.0,1,17->15
32,6,2,1,1,1,2.0,1.0,2.0,1,6->5
32,6,5,1,1,1,1.5,0.75,2.0,1,2->17
32,7,6,1,1,1,0.03139889406203622,0.01569944703101811,2.0,0,7->2
32,8,0,1,1,1,0.026842232995253568,0.013421116497626784,2.0,0,0->3
32,8,6,2,1,2,0.7979215143708913,0.39896075718544566,2.0,1,0->2 0->6
32,8,7,1,1,1,0.6493974703476995,0.32469873517384973,2.0,1,0->7
32,10,0,1,1,1,0.07210156037399962,0.03605078018699981,2.0,1,9->3
32,10,7,1,1,1,0.43003653257726615,0.21501826628863308,2.0,1,9->8
32,10,9,2,2,1,1.823192411043098,0.4557981027607745,4.0,1,9->11 14->11
32,11,10,1,1,1,0.38024081494414785,0.19012040747207393,2.0,1,1->9
32,12,11,1,1,1,1.0,0.5,2.0,1,4->1
32,13,6,1,1,1,0.006854232945547878,0.003427116472773939,2.0,0,10->2
32,13,12,1,1,1,1.0,0.5,2.0,1,10->4
33,2,0,1,1,1,0.31127812445913294,0.15563906222956647,2.0,1,6->3
33,2,1,1,1,1,0.5524212838293647,0.27621064191468236,2.0,1,6->9
33,3,2,1,1,1,0.6737949406953985,0.33689747034769923,2.0,1,8->6
33,4,3,1,1,1,1.0181558784658322,0.5090779392329161,2.0,1,15->8
33,5,4,1,1,1,0.27100962814812934,0.13550481407406467,2.0,1,12->15
33,6,5,1,1,1,0.026627201108830878,0.013313600554415439,2.0,0,0->12
33,8,1,1,1,1,0.7246017527145816,0.3623008763572908,2.0,1,7->9
33,8,3,1,1,1,0.47097540958061535,0.23548770479030767,2.0,1,7->8
33,10,0,1,1,1,0.8584585933443498,0.4292292966721749,2.0,1,14->3
33,10,5,1,1,1,0.022244483195737352,0.011122241597868676,2.0,0,14->12
33,10,9,1,1,1,0.1281723442837266,0.0640861721418633,2.0,1,14->4
33,11,2,1,1,1,0.8459754095806153,0.4229877047903077,2.0,1,11->6
33,11,4,2,2,1,0.6126988417088022,0.15317471042720054,4.0,1,16->15 17->15
33,11,5,1,1,1,0.02696030317444098,0.01348015158722049,2.0,0,16->12
33,11,6,3,3,1,1.9240618225818755,0.32067697043031257,6.0,1,10->0 11->0 17->0
33,11,8,2,2,1,1.5919171866886987,0.3979792966721747,4.0,1,10->7 11->7
33,11,9,2,2,1,0.5406751355887662,0.13516878389719156,4.0,1,13->4 17->4
33,11,10,2,2,1,1.9056390622295662,0.47640976555739156,4.0,1,2->14 17->14
34,1,0,1,1,1,0.6084585933443498,0.3042292966721749,2.0,1,7->14
34,2,0,1,1,1,0.8231924110430979,0.41159620552154896,2.0,1,11->1
34,2,1,1,1,1,1.5,0.75,2.0,1,11->7
34,3,2,1,1,1,1.5,0.75,2.0,1,15->11
34,4,0,2,1,2,0.11852774883141937,0.05926387441570968,2.0,1,6->3 6->13
34,4,3,1,1,1,0.8112781244591329,0.40563906222956647,2.0,1,6->15
34,5,0,1,1,1,0.013851509237670534,0.006925754618835267,2.0,0,8->2
34,7,6,1,1,1,0.8112781244591329,0.40563906222956647,2.0,1,12->10
34,8,0,1,1,1,0.03088967042861057,0.015444835214305286,2.0,0,16->3
35,1,0,1,1,1,0.12540872175348694,0.06270436087674347,2.0,1,1->3
35,2,0,1,1,1,0.04189344100432457,0.020946720502162286,2.0,0,8->3
35,3,0,1,1,1,0.13785765116176663,0.06892882558088331,2.0,1,16->3
35,3,1,4,4,1,1.9972383520953603,0.24965479401192003,8.0,1,4->1 7->1 9->1 17->1
35,3,2,1,1,1,1.0,0.5,2.0,1,10->8
36,2,0,1,1,1,0.5550365325772657,0.27751826628863285,2.0,1,1->0
36,2,1,1,1,1,0.38285606369204883,0.19142803184602442,2.0,1,1->2
36,4,2,1,1,1,0.5959754095806153,0.2979877047903077,2.0,1,7->1
36,6,0,1,1,1,0.5078560636920488,0.2539280318460244,2.0,1,9->0
36,6,1,1,1,1,0.7272170014624826,0.3636085007312413,2.0,1,12->2
36,6,2,1,1,1,0.47097540958061535,0.23548770479030767,2.0,1,11->1
36,6,3,2,2,1,1.9056390622295662,0.47640976555739156,4.0,1,3->5 12->5
36,6,4,2,2,1,1.8828560636920493,0.4707140159230123,4.0,1,6->7 12->7
36,6,5,1,1,1,1.5,0.75,2.0,1,17->4
37,2,0,3,3,1,0.5675933315477755,0.09459888859129591,6.0,1,2->3 7->3 8->3
37,2,1,3,3,1,1.9903601469005885,0.33172669115009806,6.0,1,4->11 6->11 7->11
37,3,2,4,1,4,1.1617200132709833,0.5808600066354916,2.0,1,0->2 0->7 0->8 0->9
37,4,2,1,1,1,0.06111469805396119,0.030557349026980596,2.0,1,5->4
37,6,0,1,1,1,0.02324845921862373,0.011624229609311865,2.0,0,12->3
37,7,2,1,1,1,0.375,0.1875,2.0,1,17->14
37,7,6,1,1,1,0.8112781244591329,0.40563906222956647,2.0,1,17->12
38,2,1,1,1,1,0.02102602143006438,0.01051301071503219,2.0,0,13->8
38,4,0,2,2,1,0.6749971744919483,0.16874929362298707,4.0,1,4->1 12->1
38,4,1,3,3,1,0.7249532857373975,0.12082554762289958,6.0,1,4->8 12->8 16->8
38,4,2,2,2,1,1.923794940695398,0.4809487351738495,4.0,1,3->13 5->13
38,4,3,1,1,1,1.0,0.5,2.0,1,15->7
38,5,0,1,1,1,0.5778195311147831,0.28890976555739156,2.0,1,10->0
38,5,4,2,1,2,0.6026589419442274,0.3013294709721137,2.0,1,10->9 10->12
38,6,4,2,1,2,0.915867667919346,0.457933833959673,2.0,1,11->5 11->12
39,3,0,3,3,1,0.6452479326438034,0.10754132210730057,6.0,1,0->14 4->14 7->14
39,3,1,1,1,1,2.0,1.0,2.0,1,11->16
39,3,2,1,1,1,1.5,0.75,2.0,1,11->17
39,5,0,1,1,1,0.02517037261509225,0.012585186307546126,2.0,0,10->14
39,5,3,1,1,1,0.02791931575175477,0.013959657875877385,2.0,0,10->11
39,6,3,1,1,1,0.08797657279353199,0.043988286396765996,2.0,1,12->4
39,7,3,1,1,1,0.07368417945087113,0.03684208972543557,2.0,1,13->15
40,1,0,3,1,3,0.8008125720935713,0.40040628604678563,2.0,1,2->1 2->7 2->10
40,2,0,1,1,1,0.09022558610652132,0.04511279305326066,2.0,1,3->8
40,2,1,1,1,1,1.5,0.75,2.0,1,3->2
40,3,0,2,1,2,0.10727957836533442,0.05363978918266721,2.0,1,9->5 9->16
41,2,0,1,1,1,1.0,0.5,2.0,1,0->14
41,2,1,1,1,1,0.5715779392329159,0.28578896961645794,2.0,1,0->17
41,5,2,1,1,1,1.0,0.5,2.0,1,12->0
41,5,3,1,1,1,1.0,0.5,2.0,1,9->2
41,5,4,3,3,1,0.6531923413493006,0.10886539022488344,6.0,1,4->6 8->6 13->6
41,6,1,1,1,1,0.49375840811813276,0.24687920405906638,2.0,1,16->17
41,6,5,1,1,1,0.03614662157068871,0.018073310785344354,2.0,0,16->3
41,7,5,1,1,1,0.17212399342335782,0.08606199671167891,2.0,1,7->4
41,7,6,1,1,1,1.5,0.75,2.0,1,7->16
41,8,4,1,1,1,0.03772232567402023,0.018861162837010115,2.0,0,11->6
41,8,5,1,1,1,0.11911606007236397,0.059558030036181986,2.0,1,11->3
42,1,0,1,1,1,0.033684410205763626,0.016842205102881813,2.0,0,2->1
42,3,1,1,1,1,0.11955135301827813,0.059775676509139064,2.0,1,12->2
42,4,1,1,1,1,0.03088616488222362,0.01544308244111181,2.0,0,10->2
42,4,2,1,1,1,0.5487949406953985,0.27439747034769923,2.0,1,10->8
42,4,3,1,1,1,0.11383212377324403,0.056916061886622016,2.0,1,10->12
42,5,0,2,2,1,0.7034433491156502,0.17586083727891255,4.0,1,16->1 17->1
42,5,1,1,1,1,0.11360282978738212,0.05680141489369106,2.0,1,14->2
42,5,3,2,2,1,0.5534495634143717,0.13836239085359292,4.0,1,6->12 7->12
42,5,4,2,2,1,1.9362781244591325,0.4840695311147831,4.0,1,0->10 17->10
42,6,5,2,1,2,1.1668883372033836,0.5834441686016918,2.0,1,4->5 4->7
42,7,2,1,1,1,0.5959754095806153,0.2979877047903077,2.0,1,9->8
42,8,5,1,1,1,0.4528195311147831,0.22640976555739156,2.0,1,15->11
43,1,0,1,1,1,0.2629253809700298,0.1314626904850149,2.0,1,1->8
44,2,0,1,1,1,1.5,0.75,2.0,1,4->17
44,2,1,3,3,1,0.657300125506616,0.10955002091776933,6.0,1,0->14 11->14 12->14
44,3,1,1,1,1,0.04019761869706029,0.020098809348530144,2.0,0,1->14
44,3,2,2,1,2,0.12778505925862405,0.06389252962931202,2.0,1,1->6 1->7
44,4,2,3,1,3,0.3390663424740401,0.16953317123702005,2.0,1,13->0 13->6 13->15
44,5,2,1,1,1,0.09541307103574725,0.04770653551787363,2.0,1,5->15
44,5,4,1,1,1,1.5,0.75,2.0,1,5->13
45,1,0,2,2,1,1.796179691947497,0.44904492298687426,4.0,1,0->1 10->1
45,3,1,3,1,3,0.8146174310950762,0.4073087155475381,2.0,1,12->4 12->8 12->16
