instance,rule_ensemble,k,q,horizon,A,B,U,A_size,B_size,U_size,raw_cancellation_ok,seam_edge_count,recurrent_state_count,local_pair_count,union_class_count,ambiguous_pair_count,gluing_accuracy,residual_entropy_bits,defect_candidate,A_vertices,B_vertices,U_vertices
7,random_scc,6,2,2,"(0, 1)","(2, 3, 5)","(0, 1, 2, 3, 5)",2,3,5,True,4,8,1,1,0,1.0,0.0,False,"[0, 1]","[2, 3, 5]","[0, 1, 2, 3, 5]"
7,random_scc,6,2,2,"(0, 5)","(1, 2, 3)","(0, 1, 2, 3, 5)",2,3,5,True,4,8,1,1,0,1.0,0.0,False,"[0, 5]","[1, 2, 3]","[0, 1, 2, 3, 5]"
7,random_scc,6,2,2,"(2, 3)","(0, 1, 4)","(0, 1, 2, 3, 4)",2,3,5,True,4,8,1,1,0,1.0,0.0,False,"[2, 3]","[0, 1, 4]","[0, 1, 2, 3, 4]"
7,random_scc,6,2,2,"(2, 3)","(0, 4, 5)","(0, 2, 3, 4, 5)",2,3,5,True,4,8,1,1,0,1.0,0.0,False,"[2, 3]","[0, 4, 5]","[0, 2, 3, 4, 5]"
7,random_scc,6,2,2,"(0, 1, 5)","(2, 3, 4)","(0, 1, 2, 3, 4, 5)",3,3,6,True,4,8,1,1,0,1.0,0.0,False,"[0, 1, 5]","[2, 3, 4]","[0, 1, 2, 3, 4, 5]"
7,random_scc,6,2,2,"(0, 5)","(2, 3, 4)","(0, 2, 3, 4, 5)",2,3,5,True,3,8,1,1,0,1.0,0.0,False,"[0, 5]","[2, 3, 4]","[0, 2, 3, 4, 5]"
7,random_scc,6,2,2,"(2, 3)","(0, 1, 5)","(0, 1, 2, 3, 5)",2,3,5,True,3,8,1,1,0,1.0,0.0,False,"[2, 3]","[0, 1, 5]","[0, 1, 2, 3, 5]"
7,random_scc,6,2,2,"(0, 1)","(2, 3)","(0, 1, 2, 3)",2,2,4,True,2,8,1,1,0,1.0,0.0,False,"[0, 1]","[2, 3]","[0, 1, 2, 3]"
7,random_scc,6,2,2,"(0, 5)","(2, 3)","(0, 2, 3, 5)",2,2,4,True,2,8,1,1,0,1.0,0.0,False,"[0, 5]","[2, 3]","[0, 2, 3, 5]"
7,random_scc,6,2,2,"(0, 1)","(2, 3, 4)","(0, 1, 2, 3, 4)",2,3,5,True,2,8,1,1,0,1.0,0.0,False,"[0, 1]","[2, 3, 4]","[0, 1, 2, 3, 4]"
9,random_scc,6,2,2,"(0, 3, 4)","(1, 2, 5)","(0, 1, 2, 3, 4, 5)",3,3,6,True,7,7,1,1,0,1.0,0.0,False,"[0, 3, 4]","[1, 2, 5]","[0, 1, 2, 3, 4, 5]"
9,random_scc,6,2,2,"(0, 1, 2)","(3, 4, 5)","(0, 1, 2, 3, 4, 5)",3,3,6,True,6,7,1,1,0,1.0,0.0,False,"[0, 1, 2]","[3, 4, 5]","[0, 1, 2, 3, 4, 5]"
9,random_scc,6,2,2,"(1, 2)","(0, 3, 4)","(0, 1, 2, 3, 4)",2,3,5,True,5,7,1,1,0,1.0,0.0,False,"[1, 2]","[0, 3, 4]","[0, 1, 2, 3, 4]"
9,random_scc,6,2,2,"(1, 2)","(3, 4, 5)","(1, 2, 3, 4, 5)",2,3,5,True,5,7,1,1,0,1.0,0.0,False,"[1, 2]","[3, 4, 5]","[1, 2, 3, 4, 5]"
9,random_scc,6,2,2,"(3, 4)","(1, 2, 5)","(1, 2, 3, 4, 5)",2,3,5,True,5,7,1,1,0,1.0,0.0,False,"[3, 4]","[1, 2, 5]","[1, 2, 3, 4, 5]"
9,random_scc,6,2,2,"(1, 2)","(3, 4)","(1, 2, 3, 4)",2,2,4,True,4,7,1,1,0,1.0,0.0,False,"[1, 2]","[3, 4]","[1, 2, 3, 4]"
9,random_scc,6,2,2,"(3, 4)","(0, 1, 2)","(0, 1, 2, 3, 4)",2,3,5,True,4,7,1,1,0,1.0,0.0,False,"[3, 4]","[0, 1, 2]","[0, 1, 2, 3, 4]"
10,random_scc,6,2,2,"(0, 1, 2)","(3, 4, 5)","(0, 1, 2, 3, 4, 5)",3,3,6,True,6,6,1,1,0,1.0,0.0,False,"[0, 1, 2]","[3, 4, 5]","[0, 1, 2, 3, 4, 5]"
10,random_scc,6,2,2,"(1, 2)","(3, 4, 5)","(1, 2, 3, 4, 5)",2,3,5,True,5,6,1,1,0,1.0,0.0,False,"[1, 2]","[3, 4, 5]","[1, 2, 3, 4, 5]"
10,random_scc,6,2,2,"(0, 4, 5)","(1, 2, 3)","(0, 1, 2, 3, 4, 5)",3,3,6,True,5,6,1,1,0,1.0,0.0,False,"[0, 4, 5]","[1, 2, 3]","[0, 1, 2, 3, 4, 5]"
10,random_scc,6,2,2,"(1, 2)","(0, 4, 5)","(0, 1, 2, 4, 5)",2,3,5,True,4,6,1,1,0,1.0,0.0,False,"[1, 2]","[0, 4, 5]","[0, 1, 2, 4, 5]"
10,random_scc,6,2,2,"(4, 5)","(0, 1, 2)","(0, 1, 2, 4, 5)",2,3,5,True,4,6,1,1,0,1.0,0.0,False,"[4, 5]","[0, 1, 2]","[0, 1, 2, 4, 5]"
10,random_scc,6,2,2,"(4, 5)","(1, 2, 3)","(1, 2, 3, 4, 5)",2,3,5,True,4,6,1,1,0,1.0,0.0,False,"[4, 5]","[1, 2, 3]","[1, 2, 3, 4, 5]"
10,random_scc,6,2,2,"(1, 2)","(4, 5)","(1, 2, 4, 5)",2,2,4,True,3,6,1,1,0,1.0,0.0,False,"[1, 2]","[4, 5]","[1, 2, 4, 5]"
11,random_scc,6,2,2,"(0, 1, 3)","(2, 4, 5)","(0, 1, 2, 3, 4, 5)",3,3,6,True,8,9,1,1,0,1.0,0.0,False,"[0, 1, 3]","[2, 4, 5]","[0, 1, 2, 3, 4, 5]"
11,random_scc,6,2,2,"(0, 1)","(2, 4, 5)","(0, 1, 2, 4, 5)",2,3,5,True,5,9,1,1,0,1.0,0.0,False,"[0, 1]","[2, 4, 5]","[0, 1, 2, 4, 5]"
11,random_scc,6,2,2,"(4, 5)","(0, 1, 3)","(0, 1, 3, 4, 5)",2,3,5,True,5,9,1,1,0,1.0,0.0,False,"[4, 5]","[0, 1, 3]","[0, 1, 3, 4, 5]"
11,random_scc,6,2,2,"(0, 1, 2)","(3, 4, 5)","(0, 1, 2, 3, 4, 5)",3,3,6,True,4,9,1,1,0,1.0,0.0,False,"[0, 1, 2]","[3, 4, 5]","[0, 1, 2, 3, 4, 5]"
11,random_scc,6,2,2,"(0, 1)","(4, 5)","(0, 1, 4, 5)",2,2,4,True,3,9,1,1,0,1.0,0.0,False,"[0, 1]","[4, 5]","[0, 1, 4, 5]"
11,random_scc,6,2,2,"(0, 1)","(3, 4, 5)","(0, 1, 3, 4, 5)",2,3,5,True,3,9,1,1,0,1.0,0.0,False,"[0, 1]","[3, 4, 5]","[0, 1, 3, 4, 5]"
11,random_scc,6,2,2,"(4, 5)","(0, 1, 2)","(0, 1, 2, 4, 5)",2,3,5,True,3,9,1,1,0,1.0,0.0,False,"[4, 5]","[0, 1, 2]","[0, 1, 2, 4, 5]"
12,random_scc,6,2,2,"(0, 3, 5)","(1, 2, 4)","(0, 1, 2, 3, 4, 5)",3,3,6,True,7,6,1,1,0,1.0,0.0,False,"[0, 3, 5]","[1, 2, 4]","[0, 1, 2, 3, 4, 5]"
12,random_scc,6,2,2,"(0, 2, 5)","(1, 3, 4)","(0, 1, 2, 3, 4, 5)",3,3,6,True,6,6,1,1,0,1.0,0.0,False,"[0, 2, 5]","[1, 3, 4]","[0, 1, 2, 3, 4, 5]"
12,random_scc,6,2,2,"(1, 2)","(0, 3, 5)","(0, 1, 2, 3, 5)",2,3,5,True,5,6,1,1,0,1.0,0.0,False,"[1, 2]","[0, 3, 5]","[0, 1, 2, 3, 5]"
12,random_scc,6,2,2,"(1, 3)","(0, 2, 5)","(0, 1, 2, 3, 5)",2,3,5,True,5,6,1,1,0,1.0,0.0,False,"[1, 3]","[0, 2, 5]","[0, 1, 2, 3, 5]"
12,random_scc,6,2,2,"(0, 4, 5)","(1, 2, 3)","(0, 1, 2, 3, 4, 5)",3,3,6,True,4,6,2,1,0,1.0,0.0,False,"[0, 4, 5]","[1, 2, 3]","[0, 1, 2, 3, 4, 5]"
12,random_scc,6,2,2,"(0, 5)","(1, 2, 3)","(0, 1, 2, 3, 5)",2,3,5,True,3,6,2,1,0,1.0,0.0,False,"[0, 5]","[1, 2, 3]","[0, 1, 2, 3, 5]"
12,random_scc,6,2,2,"(0, 5)","(1, 2, 4)","(0, 1, 2, 4, 5)",2,3,5,True,3,6,2,1,0,1.0,0.0,False,"[0, 5]","[1, 2, 4]","[0, 1, 2, 4, 5]"
12,random_scc,6,2,2,"(0, 5)","(1, 3, 4)","(0, 1, 3, 4, 5)",2,3,5,True,3,6,2,1,0,1.0,0.0,False,"[0, 5]","[1, 3, 4]","[0, 1, 3, 4, 5]"
12,random_scc,6,2,2,"(1, 3)","(0, 4, 5)","(0, 1, 3, 4, 5)",2,3,5,True,3,6,2,1,0,1.0,0.0,False,"[1, 3]","[0, 4, 5]","[0, 1, 3, 4, 5]"
12,random_scc,6,2,2,"(0, 5)","(1, 2)","(0, 1, 2, 5)",2,2,4,True,2,6,2,1,0,1.0,0.0,False,"[0, 5]","[1, 2]","[0, 1, 2, 5]"
12,random_scc,6,2,2,"(0, 5)","(1, 3)","(0, 1, 3, 5)",2,2,4,True,2,6,2,1,0,1.0,0.0,False,"[0, 5]","[1, 3]","[0, 1, 3, 5]"
12,random_scc,6,2,2,"(1, 2)","(0, 4, 5)","(0, 1, 2, 4, 5)",2,3,5,True,2,6,2,1,0,1.0,0.0,False,"[1, 2]","[0, 4, 5]","[0, 1, 2, 4, 5]"
13,random_scc,6,2,2,"(0, 1, 5)","(2, 3, 4)","(0, 1, 2, 3, 4, 5)",3,3,6,True,6,11,1,1,0,1.0,0.0,False,"[0, 1, 5]","[2, 3, 4]","[0, 1, 2, 3, 4, 5]"
13,random_scc,6,2,2,"(0, 4, 5)","(1, 2, 3)","(0, 1, 2, 3, 4, 5)",3,3,6,True,6,11,1,1,0,1.0,0.0,False,"[0, 4, 5]","[1, 2, 3]","[0, 1, 2, 3, 4, 5]"
13,random_scc,6,2,2,"(0, 5)","(1, 2, 3)","(0, 1, 2, 3, 5)",2,3,5,True,5,11,1,1,0,1.0,0.0,False,"[0, 5]","[1, 2, 3]","[0, 1, 2, 3, 5]"
13,random_scc,6,2,2,"(0, 5)","(2, 3, 4)","(0, 2, 3, 4, 5)",2,3,5,True,5,11,1,1,0,1.0,0.0,False,"[0, 5]","[2, 3, 4]","[0, 2, 3, 4, 5]"
13,random_scc,6,2,2,"(2, 3)","(0, 1, 5)","(0, 1, 2, 3, 5)",2,3,5,True,5,11,1,1,0,1.0,0.0,False,"[2, 3]","[0, 1, 5]","[0, 1, 2, 3, 5]"
13,random_scc,6,2,2,"(2, 3)","(0, 4, 5)","(0, 2, 3, 4, 5)",2,3,5,True,5,11,1,1,0,1.0,0.0,False,"[2, 3]","[0, 4, 5]","[0, 2, 3, 4, 5]"
13,random_scc,6,2,2,"(0, 5)","(2, 3)","(0, 2, 3, 5)",2,2,4,True,4,11,1,1,0,1.0,0.0,False,"[0, 5]","[2, 3]","[0, 2, 3, 5]"
14,random_scc,6,2,2,"(0, 1, 3)","(2, 4, 5)","(0, 1, 2, 3, 4, 5)",3,3,6,True,6,2,1,1,0,1.0,0.0,False,"[0, 1, 3]","[2, 4, 5]","[0, 1, 2, 3, 4, 5]"
14,random_scc,6,2,2,"(0, 4, 5)","(1, 2, 3)","(0, 1, 2, 3, 4, 5)",3,3,6,True,6,2,2,1,0,1.0,0.0,False,"[0, 4, 5]","[1, 2, 3]","[0, 1, 2, 3, 4, 5]"
14,random_scc,6,2,2,"(0, 1, 2)","(3, 4, 5)","(0, 1, 2, 3, 4, 5)",3,3,6,True,5,2,1,1,0,1.0,0.0,False,"[0, 1, 2]","[3, 4, 5]","[0, 1, 2, 3, 4, 5]"
14,random_scc,6,2,2,"(0, 1, 5)","(2, 3, 4)","(0, 1, 2, 3, 4, 5)",3,3,6,True,5,2,1,1,0,1.0,0.0,False,"[0, 1, 5]","[2, 3, 4]","[0, 1, 2, 3, 4, 5]"
14,random_scc,6,2,2,"(4, 5)","(0, 1, 3)","(0, 1, 3, 4, 5)",2,3,5,True,4,2,1,1,0,1.0,0.0,False,"[4, 5]","[0, 1, 3]","[0, 1, 3, 4, 5]"
14,random_scc,6,2,2,"(4, 5)","(1, 2, 3)","(1, 2, 3, 4, 5)",2,3,5,True,4,2,2,2,0,1.0,0.0,False,"[4, 5]","[1, 2, 3]","[1, 2, 3, 4, 5]"
14,random_scc,6,2,2,"(0, 1)","(2, 4, 5)","(0, 1, 2, 4, 5)",2,3,5,True,3,2,1,1,0,1.0,0.0,False,"[0, 1]","[2, 4, 5]","[0, 1, 2, 4, 5]"
14,random_scc,6,2,2,"(0, 1)","(3, 4, 5)","(0, 1, 3, 4, 5)",2,3,5,True,3,2,1,1,0,1.0,0.0,False,"[0, 1]","[3, 4, 5]","[0, 1, 3, 4, 5]"
14,random_scc,6,2,2,"(3, 4)","(0, 1, 5)","(0, 1, 3, 4, 5)",2,3,5,True,3,2,1,1,0,1.0,0.0,False,"[3, 4]","[0, 1, 5]","[0, 1, 3, 4, 5]"
14,random_scc,6,2,2,"(4, 5)","(0, 1, 2)","(0, 1, 2, 4, 5)",2,3,5,True,3,2,1,1,0,1.0,0.0,False,"[4, 5]","[0, 1, 2]","[0, 1, 2, 4, 5]"
14,random_scc,6,2,2,"(0, 1)","(4, 5)","(0, 1, 4, 5)",2,2,4,True,2,2,1,1,0,1.0,0.0,False,"[0, 1]","[4, 5]","[0, 1, 4, 5]"
14,random_scc,6,2,2,"(0, 1)","(2, 3, 4)","(0, 1, 2, 3, 4)",2,3,5,True,2,2,1,1,0,1.0,0.0,False,"[0, 1]","[2, 3, 4]","[0, 1, 2, 3, 4]"
14,random_scc,6,2,2,"(3, 4)","(0, 1, 2)","(0, 1, 2, 3, 4)",2,3,5,True,2,2,1,1,0,1.0,0.0,False,"[3, 4]","[0, 1, 2]","[0, 1, 2, 3, 4]"
14,random_scc,6,2,2,"(0, 1)","(3, 4)","(0, 1, 3, 4)",2,2,4,True,1,2,1,1,0,1.0,0.0,False,"[0, 1]","[3, 4]","[0, 1, 3, 4]"
15,random_scc,6,2,2,"(0, 3, 4)","(1, 2, 5)","(0, 1, 2, 3, 4, 5)",3,3,6,True,7,11,1,1,0,1.0,0.0,False,"[0, 3, 4]","[1, 2, 5]","[0, 1, 2, 3, 4, 5]"
15,random_scc,6,2,2,"(1, 2)","(0, 3, 4)","(0, 1, 2, 3, 4)",2,3,5,True,5,11,1,1,0,1.0,0.0,False,"[1, 2]","[0, 3, 4]","[0, 1, 2, 3, 4]"
15,random_scc,6,2,2,"(0, 1, 2)","(3, 4, 5)","(0, 1, 2, 3, 4, 5)",3,3,6,True,5,11,1,1,0,1.0,0.0,False,"[0, 1, 2]","[3, 4, 5]","[0, 1, 2, 3, 4, 5]"
15,random_scc,6,2,2,"(3, 4)","(0, 1, 2)","(0, 1, 2, 3, 4)",2,3,5,True,4,11,1,1,0,1.0,0.0,False,"[3, 4]","[0, 1, 2]","[0, 1, 2, 3, 4]"
15,random_scc,6,2,2,"(3, 4)","(1, 2, 5)","(1, 2, 3, 4, 5)",2,3,5,True,4,11,1,1,0,1.0,0.0,False,"[3, 4]","[1, 2, 5]","[1, 2, 3, 4, 5]"
15,random_scc,6,2,2,"(1, 2)","(3, 4)","(1, 2, 3, 4)",2,2,4,True,3,11,1,1,0,1.0,0.0,False,"[1, 2]","[3, 4]","[1, 2, 3, 4]"
15,random_scc,6,2,2,"(1, 2)","(3, 4, 5)","(1, 2, 3, 4, 5)",2,3,5,True,3,11,1,1,0,1.0,0.0,False,"[1, 2]","[3, 4, 5]","[1, 2, 3, 4, 5]"
