instance,rule_ensemble,k,q,horizon,A,B,U,A_size,B_size,U_size,raw_cancellation_ok,seam_edge_count,recurrent_state_count,local_pair_count,union_class_count,ambiguous_pair_count,gluing_accuracy,residual_entropy_bits,defect_candidate,A_vertices,B_vertices,U_vertices
6,random_scc,10,2,2,"(0, 1, 5)","(3, 6, 9)","(0, 1, 3, 5, 6, 9)",3,3,6,True,5,27,1,1,0,1.0,0.0,False,"[0, 1, 5]","[3, 6, 9]","[0, 1, 3, 5, 6, 9]"
6,random_scc,10,2,2,"(0, 2, 5)","(1, 3, 6)","(0, 1, 2, 3, 5, 6)",3,3,6,True,5,27,1,1,0,1.0,0.0,False,"[0, 2, 5]","[1, 3, 6]","[0, 1, 2, 3, 5, 6]"
6,random_scc,10,2,2,"(0, 3, 5)","(1, 8, 9)","(0, 1, 3, 5, 8, 9)",3,3,6,True,5,27,1,1,0,1.0,0.0,False,"[0, 3, 5]","[1, 8, 9]","[0, 1, 3, 5, 8, 9]"
6,random_scc,10,2,2,"(0, 3, 6)","(1, 8, 9)","(0, 1, 3, 6, 8, 9)",3,3,6,True,5,27,1,1,0,1.0,0.0,False,"[0, 3, 6]","[1, 8, 9]","[0, 1, 3, 6, 8, 9]"
6,random_scc,10,2,2,"(0, 3, 6)","(5, 8, 9)","(0, 3, 5, 6, 8, 9)",3,3,6,True,5,27,1,1,0,1.0,0.0,False,"[0, 3, 6]","[5, 8, 9]","[0, 3, 5, 6, 8, 9]"
6,random_scc,10,2,2,"(0, 5, 7)","(1, 8, 9)","(0, 1, 5, 7, 8, 9)",3,3,6,True,5,27,1,1,0,1.0,0.0,False,"[0, 5, 7]","[1, 8, 9]","[0, 1, 5, 7, 8, 9]"
6,random_scc,10,2,2,"(0, 5, 7)","(3, 6, 8)","(0, 3, 5, 6, 7, 8)",3,3,6,True,5,27,1,1,0,1.0,0.0,False,"[0, 5, 7]","[3, 6, 8]","[0, 3, 5, 6, 7, 8]"
6,random_scc,10,2,2,"(0, 5, 7)","(3, 6, 9)","(0, 3, 5, 6, 7, 9)",3,3,6,True,5,27,1,1,0,1.0,0.0,False,"[0, 5, 7]","[3, 6, 9]","[0, 3, 5, 6, 7, 9]"
6,random_scc,10,2,2,"(0, 5, 7)","(4, 8, 9)","(0, 4, 5, 7, 8, 9)",3,3,6,True,5,27,1,1,0,1.0,0.0,False,"[0, 5, 7]","[4, 8, 9]","[0, 4, 5, 7, 8, 9]"
6,random_scc,10,2,2,"(0, 5, 8)","(3, 6, 9)","(0, 3, 5, 6, 8, 9)",3,3,6,True,5,27,1,1,0,1.0,0.0,False,"[0, 5, 8]","[3, 6, 9]","[0, 3, 5, 6, 8, 9]"
6,random_scc,10,2,2,"(0, 5, 9)","(3, 6, 8)","(0, 3, 5, 6, 8, 9)",3,3,6,True,5,27,1,1,0,1.0,0.0,False,"[0, 5, 9]","[3, 6, 8]","[0, 3, 5, 6, 8, 9]"
6,random_scc,10,2,2,"(1, 3, 7)","(6, 8, 9)","(1, 3, 6, 7, 8, 9)",3,3,6,True,5,27,1,1,0,1.0,0.0,False,"[1, 3, 7]","[6, 8, 9]","[1, 3, 6, 7, 8, 9]"
6,random_scc,10,2,2,"(0, 5)","(6, 8, 9)","(0, 5, 6, 8, 9)",2,3,5,True,4,27,1,1,0,1.0,0.0,False,"[0, 5]","[6, 8, 9]","[0, 5, 6, 8, 9]"
6,random_scc,10,2,2,"(3, 6)","(0, 1, 5)","(0, 1, 3, 5, 6)",2,3,5,True,4,27,1,1,0,1.0,0.0,False,"[3, 6]","[0, 1, 5]","[0, 1, 3, 5, 6]"
6,random_scc,10,2,2,"(8, 9)","(0, 5, 7)","(0, 5, 7, 8, 9)",2,3,5,True,4,27,1,1,0,1.0,0.0,False,"[8, 9]","[0, 5, 7]","[0, 5, 7, 8, 9]"
6,random_scc,10,2,2,"(0, 1, 3)","(2, 8, 9)","(0, 1, 2, 3, 8, 9)",3,3,6,True,4,27,1,1,0,1.0,0.0,False,"[0, 1, 3]","[2, 8, 9]","[0, 1, 2, 3, 8, 9]"
6,random_scc,10,2,2,"(0, 1, 3)","(5, 8, 9)","(0, 1, 3, 5, 8, 9)",3,3,6,True,4,27,1,1,0,1.0,0.0,False,"[0, 1, 3]","[5, 8, 9]","[0, 1, 3, 5, 8, 9]"
6,random_scc,10,2,2,"(0, 1, 5)","(3, 6, 7)","(0, 1, 3, 5, 6, 7)",3,3,6,True,4,27,1,1,0,1.0,0.0,False,"[0, 1, 5]","[3, 6, 7]","[0, 1, 3, 5, 6, 7]"
6,random_scc,10,2,2,"(0, 1, 5)","(3, 8, 9)","(0, 1, 3, 5, 8, 9)",3,3,6,True,4,27,1,1,0,1.0,0.0,False,"[0, 1, 5]","[3, 8, 9]","[0, 1, 3, 5, 8, 9]"
6,random_scc,10,2,2,"(0, 1, 5)","(6, 8, 9)","(0, 1, 5, 6, 8, 9)",3,3,6,True,4,27,1,1,0,1.0,0.0,False,"[0, 1, 5]","[6, 8, 9]","[0, 1, 5, 6, 8, 9]"
6,random_scc,10,2,2,"(0, 2, 5)","(1, 3, 4)","(0, 1, 2, 3, 4, 5)",3,3,6,True,4,27,1,1,0,1.0,0.0,False,"[0, 2, 5]","[1, 3, 4]","[0, 1, 2, 3, 4, 5]"
6,random_scc,10,2,2,"(0, 2, 5)","(1, 3, 8)","(0, 1, 2, 3, 5, 8)",3,3,6,True,4,27,1,1,0,1.0,0.0,False,"[0, 2, 5]","[1, 3, 8]","[0, 1, 2, 3, 5, 8]"
6,random_scc,10,2,2,"(0, 2, 5)","(1, 3, 9)","(0, 1, 2, 3, 5, 9)",3,3,6,True,4,27,1,1,0,1.0,0.0,False,"[0, 2, 5]","[1, 3, 9]","[0, 1, 2, 3, 5, 9]"
6,random_scc,10,2,2,"(0, 2, 5)","(1, 8, 9)","(0, 1, 2, 5, 8, 9)",3,3,6,True,4,27,1,1,0,1.0,0.0,False,"[0, 2, 5]","[1, 8, 9]","[0, 1, 2, 5, 8, 9]"
6,random_scc,10,2,2,"(0, 2, 5)","(3, 4, 6)","(0, 2, 3, 4, 5, 6)",3,3,6,True,4,27,1,1,0,1.0,0.0,False,"[0, 2, 5]","[3, 4, 6]","[0, 2, 3, 4, 5, 6]"
6,random_scc,10,2,2,"(0, 2, 5)","(3, 6, 8)","(0, 2, 3, 5, 6, 8)",3,3,6,True,4,27,1,1,0,1.0,0.0,False,"[0, 2, 5]","[3, 6, 8]","[0, 2, 3, 5, 6, 8]"
6,random_scc,10,2,2,"(0, 2, 5)","(3, 6, 9)","(0, 2, 3, 5, 6, 9)",3,3,6,True,4,27,1,1,0,1.0,0.0,False,"[0, 2, 5]","[3, 6, 9]","[0, 2, 3, 5, 6, 9]"
6,random_scc,10,2,2,"(0, 2, 5)","(6, 8, 9)","(0, 2, 5, 6, 8, 9)",3,3,6,True,4,27,1,1,0,1.0,0.0,False,"[0, 2, 5]","[6, 8, 9]","[0, 2, 5, 6, 8, 9]"
6,random_scc,10,2,2,"(0, 3, 5)","(4, 8, 9)","(0, 3, 4, 5, 8, 9)",3,3,6,True,4,27,1,1,0,1.0,0.0,False,"[0, 3, 5]","[4, 8, 9]","[0, 3, 4, 5, 8, 9]"
6,random_scc,10,2,2,"(0, 4, 5)","(1, 3, 6)","(0, 1, 3, 4, 5, 6)",3,3,6,True,4,27,1,1,0,1.0,0.0,False,"[0, 4, 5]","[1, 3, 6]","[0, 1, 3, 4, 5, 6]"
6,random_scc,10,2,2,"(0, 4, 5)","(3, 6, 8)","(0, 3, 4, 5, 6, 8)",3,3,6,True,4,27,1,1,0,1.0,0.0,False,"[0, 4, 5]","[3, 6, 8]","[0, 3, 4, 5, 6, 8]"
6,random_scc,10,2,2,"(0, 4, 5)","(3, 6, 9)","(0, 3, 4, 5, 6, 9)",3,3,6,True,4,27,1,1,0,1.0,0.0,False,"[0, 4, 5]","[3, 6, 9]","[0, 3, 4, 5, 6, 9]"
6,random_scc,10,2,2,"(0, 4, 5)","(6, 8, 9)","(0, 4, 5, 6, 8, 9)",3,3,6,True,4,27,1,1,0,1.0,0.0,False,"[0, 4, 5]","[6, 8, 9]","[0, 4, 5, 6, 8, 9]"
6,random_scc,10,2,2,"(0, 5, 6)","(1, 3, 4)","(0, 1, 3, 4, 5, 6)",3,3,6,True,4,27,1,1,0,1.0,0.0,False,"[0, 5, 6]","[1, 3, 4]","[0, 1, 3, 4, 5, 6]"
6,random_scc,10,2,2,"(0, 5, 6)","(1, 3, 7)","(0, 1, 3, 5, 6, 7)",3,3,6,True,4,27,1,1,0,1.0,0.0,False,"[0, 5, 6]","[1, 3, 7]","[0, 1, 3, 5, 6, 7]"
6,random_scc,10,2,2,"(0, 5, 6)","(1, 3, 8)","(0, 1, 3, 5, 6, 8)",3,3,6,True,4,27,1,1,0,1.0,0.0,False,"[0, 5, 6]","[1, 3, 8]","[0, 1, 3, 5, 6, 8]"
6,random_scc,10,2,2,"(0, 5, 6)","(1, 3, 9)","(0, 1, 3, 5, 6, 9)",3,3,6,True,4,27,1,1,0,1.0,0.0,False,"[0, 5, 6]","[1, 3, 9]","[0, 1, 3, 5, 6, 9]"
6,random_scc,10,2,2,"(0, 5, 6)","(3, 8, 9)","(0, 3, 5, 6, 8, 9)",3,3,6,True,4,27,1,1,0,1.0,0.0,False,"[0, 5, 6]","[3, 8, 9]","[0, 3, 5, 6, 8, 9]"
6,random_scc,10,2,2,"(0, 5, 7)","(1, 3, 6)","(0, 1, 3, 5, 6, 7)",3,3,6,True,4,27,1,1,0,1.0,0.0,False,"[0, 5, 7]","[1, 3, 6]","[0, 1, 3, 5, 6, 7]"
6,random_scc,10,2,2,"(0, 5, 7)","(2, 8, 9)","(0, 2, 5, 7, 8, 9)",3,3,6,True,4,27,1,1,0,1.0,0.0,False,"[0, 5, 7]","[2, 8, 9]","[0, 2, 5, 7, 8, 9]"
6,random_scc,10,2,2,"(0, 5, 7)","(3, 4, 6)","(0, 3, 4, 5, 6, 7)",3,3,6,True,4,27,1,1,0,1.0,0.0,False,"[0, 5, 7]","[3, 4, 6]","[0, 3, 4, 5, 6, 7]"
6,random_scc,10,2,2,"(0, 5, 7)","(3, 8, 9)","(0, 3, 5, 7, 8, 9)",3,3,6,True,4,27,1,1,0,1.0,0.0,False,"[0, 5, 7]","[3, 8, 9]","[0, 3, 5, 7, 8, 9]"
6,random_scc,10,2,2,"(0, 5, 8)","(1, 3, 9)","(0, 1, 3, 5, 8, 9)",3,3,6,True,4,27,1,1,0,1.0,0.0,False,"[0, 5, 8]","[1, 3, 9]","[0, 1, 3, 5, 8, 9]"
6,random_scc,10,2,2,"(0, 5, 9)","(1, 3, 8)","(0, 1, 3, 5, 8, 9)",3,3,6,True,4,27,1,1,0,1.0,0.0,False,"[0, 5, 9]","[1, 3, 8]","[0, 1, 3, 5, 8, 9]"
6,random_scc,10,2,2,"(1, 3, 7)","(2, 8, 9)","(1, 2, 3, 7, 8, 9)",3,3,6,True,4,27,1,1,0,1.0,0.0,False,"[1, 3, 7]","[2, 8, 9]","[1, 2, 3, 7, 8, 9]"
6,random_scc,10,2,2,"(1, 8, 9)","(3, 6, 7)","(1, 3, 6, 7, 8, 9)",3,3,6,True,4,27,1,1,0,1.0,0.0,False,"[1, 8, 9]","[3, 6, 7]","[1, 3, 6, 7, 8, 9]"
6,random_scc,10,2,2,"(0, 5)","(1, 3, 6)","(0, 1, 3, 5, 6)",2,3,5,True,3,27,1,1,0,1.0,0.0,False,"[0, 5]","[1, 3, 6]","[0, 1, 3, 5, 6]"
6,random_scc,10,2,2,"(0, 5)","(1, 8, 9)","(0, 1, 5, 8, 9)",2,3,5,True,3,27,1,1,0,1.0,0.0,False,"[0, 5]","[1, 8, 9]","[0, 1, 5, 8, 9]"
6,random_scc,10,2,2,"(0, 5)","(3, 4, 6)","(0, 3, 4, 5, 6)",2,3,5,True,3,27,1,1,0,1.0,0.0,False,"[0, 5]","[3, 4, 6]","[0, 3, 4, 5, 6]"
6,random_scc,10,2,2,"(0, 5)","(3, 6, 8)","(0, 3, 5, 6, 8)",2,3,5,True,3,27,1,1,0,1.0,0.0,False,"[0, 5]","[3, 6, 8]","[0, 3, 5, 6, 8]"
6,random_scc,10,2,2,"(0, 5)","(3, 6, 9)","(0, 3, 5, 6, 9)",2,3,5,True,3,27,1,1,0,1.0,0.0,False,"[0, 5]","[3, 6, 9]","[0, 3, 5, 6, 9]"
6,random_scc,10,2,2,"(0, 5)","(4, 8, 9)","(0, 4, 5, 8, 9)",2,3,5,True,3,27,1,1,0,1.0,0.0,False,"[0, 5]","[4, 8, 9]","[0, 4, 5, 8, 9]"
6,random_scc,10,2,2,"(1, 3)","(0, 2, 5)","(0, 1, 2, 3, 5)",2,3,5,True,3,27,1,1,0,1.0,0.0,False,"[1, 3]","[0, 2, 5]","[0, 1, 2, 3, 5]"
6,random_scc,10,2,2,"(1, 3)","(0, 5, 6)","(0, 1, 3, 5, 6)",2,3,5,True,3,27,1,1,0,1.0,0.0,False,"[1, 3]","[0, 5, 6]","[0, 1, 3, 5, 6]"
6,random_scc,10,2,2,"(3, 6)","(0, 2, 5)","(0, 2, 3, 5, 6)",2,3,5,True,3,27,1,1,0,1.0,0.0,False,"[3, 6]","[0, 2, 5]","[0, 2, 3, 5, 6]"
6,random_scc,10,2,2,"(3, 6)","(0, 4, 5)","(0, 3, 4, 5, 6)",2,3,5,True,3,27,1,1,0,1.0,0.0,False,"[3, 6]","[0, 4, 5]","[0, 3, 4, 5, 6]"
6,random_scc,10,2,2,"(3, 6)","(0, 5, 7)","(0, 3, 5, 6, 7)",2,3,5,True,3,27,1,1,0,1.0,0.0,False,"[3, 6]","[0, 5, 7]","[0, 3, 5, 6, 7]"
6,random_scc,10,2,2,"(0, 1, 3)","(4, 8, 9)","(0, 1, 3, 4, 8, 9)",3,3,6,True,3,27,1,1,0,1.0,0.0,False,"[0, 1, 3]","[4, 8, 9]","[0, 1, 3, 4, 8, 9]"
6,random_scc,10,2,2,"(0, 1, 5)","(2, 8, 9)","(0, 1, 2, 5, 8, 9)",3,3,6,True,3,27,1,1,0,1.0,0.0,False,"[0, 1, 5]","[2, 8, 9]","[0, 1, 2, 5, 8, 9]"
6,random_scc,10,2,2,"(0, 1, 5)","(4, 8, 9)","(0, 1, 4, 5, 8, 9)",3,3,6,True,3,27,1,1,0,1.0,0.0,False,"[0, 1, 5]","[4, 8, 9]","[0, 1, 4, 5, 8, 9]"
6,random_scc,10,2,2,"(0, 2, 5)","(1, 3, 7)","(0, 1, 2, 3, 5, 7)",3,3,6,True,3,27,1,1,0,1.0,0.0,False,"[0, 2, 5]","[1, 3, 7]","[0, 1, 2, 3, 5, 7]"
6,random_scc,10,2,2,"(0, 2, 5)","(3, 6, 7)","(0, 2, 3, 5, 6, 7)",3,3,6,True,3,27,1,1,0,1.0,0.0,False,"[0, 2, 5]","[3, 6, 7]","[0, 2, 3, 5, 6, 7]"
6,random_scc,10,2,2,"(0, 2, 5)","(3, 8, 9)","(0, 2, 3, 5, 8, 9)",3,3,6,True,3,27,1,1,0,1.0,0.0,False,"[0, 2, 5]","[3, 8, 9]","[0, 2, 3, 5, 8, 9]"
6,random_scc,10,2,2,"(0, 2, 5)","(4, 8, 9)","(0, 2, 4, 5, 8, 9)",3,3,6,True,3,27,1,1,0,1.0,0.0,False,"[0, 2, 5]","[4, 8, 9]","[0, 2, 4, 5, 8, 9]"
6,random_scc,10,2,2,"(0, 3, 5)","(2, 8, 9)","(0, 2, 3, 5, 8, 9)",3,3,6,True,3,27,1,1,0,1.0,0.0,False,"[0, 3, 5]","[2, 8, 9]","[0, 2, 3, 5, 8, 9]"
6,random_scc,10,2,2,"(0, 3, 6)","(2, 8, 9)","(0, 2, 3, 6, 8, 9)",3,3,6,True,3,27,1,1,0,1.0,0.0,False,"[0, 3, 6]","[2, 8, 9]","[0, 2, 3, 6, 8, 9]"
6,random_scc,10,2,2,"(0, 3, 6)","(4, 8, 9)","(0, 3, 4, 6, 8, 9)",3,3,6,True,3,27,1,1,0,1.0,0.0,False,"[0, 3, 6]","[4, 8, 9]","[0, 3, 4, 6, 8, 9]"
6,random_scc,10,2,2,"(0, 3, 6)","(7, 8, 9)","(0, 3, 6, 7, 8, 9)",3,3,6,True,3,27,1,1,0,1.0,0.0,False,"[0, 3, 6]","[7, 8, 9]","[0, 3, 6, 7, 8, 9]"
6,random_scc,10,2,2,"(0, 4, 5)","(1, 3, 8)","(0, 1, 3, 4, 5, 8)",3,3,6,True,3,27,1,1,0,1.0,0.0,False,"[0, 4, 5]","[1, 3, 8]","[0, 1, 3, 4, 5, 8]"
6,random_scc,10,2,2,"(0, 4, 5)","(1, 3, 9)","(0, 1, 3, 4, 5, 9)",3,3,6,True,3,27,1,1,0,1.0,0.0,False,"[0, 4, 5]","[1, 3, 9]","[0, 1, 3, 4, 5, 9]"
6,random_scc,10,2,2,"(0, 4, 5)","(1, 8, 9)","(0, 1, 4, 5, 8, 9)",3,3,6,True,3,27,1,1,0,1.0,0.0,False,"[0, 4, 5]","[1, 8, 9]","[0, 1, 4, 5, 8, 9]"
6,random_scc,10,2,2,"(0, 4, 5)","(2, 3, 6)","(0, 2, 3, 4, 5, 6)",3,3,6,True,3,27,1,1,0,1.0,0.0,False,"[0, 4, 5]","[2, 3, 6]","[0, 2, 3, 4, 5, 6]"
6,random_scc,10,2,2,"(0, 4, 5)","(3, 6, 7)","(0, 3, 4, 5, 6, 7)",3,3,6,True,3,27,1,1,0,1.0,0.0,False,"[0, 4, 5]","[3, 6, 7]","[0, 3, 4, 5, 6, 7]"
6,random_scc,10,2,2,"(0, 4, 5)","(3, 8, 9)","(0, 3, 4, 5, 8, 9)",3,3,6,True,3,27,1,1,0,1.0,0.0,False,"[0, 4, 5]","[3, 8, 9]","[0, 3, 4, 5, 8, 9]"
6,random_scc,10,2,2,"(0, 5, 6)","(1, 2, 3)","(0, 1, 2, 3, 5, 6)",3,3,6,True,3,27,1,1,0,1.0,0.0,False,"[0, 5, 6]","[1, 2, 3]","[0, 1, 2, 3, 5, 6]"
6,random_scc,10,2,2,"(0, 5, 6)","(1, 8, 9)","(0, 1, 5, 6, 8, 9)",3,3,6,True,3,27,1,1,0,1.0,0.0,False,"[0, 5, 6]","[1, 8, 9]","[0, 1, 5, 6, 8, 9]"
6,random_scc,10,2,2,"(0, 5, 6)","(4, 8, 9)","(0, 4, 5, 6, 8, 9)",3,3,6,True,3,27,1,1,0,1.0,0.0,False,"[0, 5, 6]","[4, 8, 9]","[0, 4, 5, 6, 8, 9]"
6,random_scc,10,2,2,"(0, 5, 6)","(7, 8, 9)","(0, 5, 6, 7, 8, 9)",3,3,6,True,3,27,1,1,0,1.0,0.0,False,"[0, 5, 6]","[7, 8, 9]","[0, 5, 6, 7, 8, 9]"
6,random_scc,10,2,2,"(0, 5, 7)","(1, 3, 8)","(0, 1, 3, 5, 7, 8)",3,3,6,True,3,27,1,1,0,1.0,0.0,False,"[0, 5, 7]","[1, 3, 8]","[0, 1, 3, 5, 7, 8]"
6,random_scc,10,2,2,"(0, 5, 7)","(1, 3, 9)","(0, 1, 3, 5, 7, 9)",3,3,6,True,3,27,1,1,0,1.0,0.0,False,"[0, 5, 7]","[1, 3, 9]","[0, 1, 3, 5, 7, 9]"
6,random_scc,10,2,2,"(0, 5, 7)","(2, 3, 6)","(0, 2, 3, 5, 6, 7)",3,3,6,True,3,27,1,1,0,1.0,0.0,False,"[0, 5, 7]","[2, 3, 6]","[0, 2, 3, 5, 6, 7]"
6,random_scc,10,2,2,"(0, 5, 8)","(1, 3, 6)","(0, 1, 3, 5, 6, 8)",3,3,6,True,3,27,1,1,0,1.0,0.0,False,"[0, 5, 8]","[1, 3, 6]","[0, 1, 3, 5, 6, 8]"
6,random_scc,10,2,2,"(0, 5, 8)","(3, 4, 6)","(0, 3, 4, 5, 6, 8)",3,3,6,True,3,27,1,1,0,1.0,0.0,False,"[0, 5, 8]","[3, 4, 6]","[0, 3, 4, 5, 6, 8]"
6,random_scc,10,2,2,"(0, 5, 8)","(3, 6, 7)","(0, 3, 5, 6, 7, 8)",3,3,6,True,3,27,1,1,0,1.0,0.0,False,"[0, 5, 8]","[3, 6, 7]","[0, 3, 5, 6, 7, 8]"
6,random_scc,10,2,2,"(0, 5, 9)","(1, 3, 6)","(0, 1, 3, 5, 6, 9)",3,3,6,True,3,27,1,1,0,1.0,0.0,False,"[0, 5, 9]","[1, 3, 6]","[0, 1, 3, 5, 6, 9]"
6,random_scc,10,2,2,"(0, 5, 9)","(3, 4, 6)","(0, 3, 4, 5, 6, 9)",3,3,6,True,3,27,1,1,0,1.0,0.0,False,"[0, 5, 9]","[3, 4, 6]","[0, 3, 4, 5, 6, 9]"
6,random_scc,10,2,2,"(0, 5, 9)","(3, 6, 7)","(0, 3, 5, 6, 7, 9)",3,3,6,True,3,27,1,1,0,1.0,0.0,False,"[0, 5, 9]","[3, 6, 7]","[0, 3, 5, 6, 7, 9]"
6,random_scc,10,2,2,"(0, 8, 9)","(1, 3, 5)","(0, 1, 3, 5, 8, 9)",3,3,6,True,3,27,1,1,0,1.0,0.0,False,"[0, 8, 9]","[1, 3, 5]","[0, 1, 3, 5, 8, 9]"
6,random_scc,10,2,2,"(0, 8, 9)","(1, 3, 7)","(0, 1, 3, 7, 8, 9)",3,3,6,True,3,27,1,1,0,1.0,0.0,False,"[0, 8, 9]","[1, 3, 7]","[0, 1, 3, 7, 8, 9]"
6,random_scc,10,2,2,"(0, 8, 9)","(3, 5, 6)","(0, 3, 5, 6, 8, 9)",3,3,6,True,3,27,1,1,0,1.0,0.0,False,"[0, 8, 9]","[3, 5, 6]","[0, 3, 5, 6, 8, 9]"
6,random_scc,10,2,2,"(0, 8, 9)","(3, 6, 7)","(0, 3, 6, 7, 8, 9)",3,3,6,True,3,27,1,1,0,1.0,0.0,False,"[0, 8, 9]","[3, 6, 7]","[0, 3, 6, 7, 8, 9]"
6,random_scc,10,2,2,"(1, 3, 5)","(6, 8, 9)","(1, 3, 5, 6, 8, 9)",3,3,6,True,3,27,1,1,0,1.0,0.0,False,"[1, 3, 5]","[6, 8, 9]","[1, 3, 5, 6, 8, 9]"
6,random_scc,10,2,2,"(1, 3, 7)","(4, 8, 9)","(1, 3, 4, 7, 8, 9)",3,3,6,True,3,27,1,1,0,1.0,0.0,False,"[1, 3, 7]","[4, 8, 9]","[1, 3, 4, 7, 8, 9]"
6,random_scc,10,2,2,"(1, 8, 9)","(2, 3, 6)","(1, 2, 3, 6, 8, 9)",3,3,6,True,3,27,1,1,0,1.0,0.0,False,"[1, 8, 9]","[2, 3, 6]","[1, 2, 3, 6, 8, 9]"
6,random_scc,10,2,2,"(2, 8, 9)","(3, 6, 7)","(2, 3, 6, 7, 8, 9)",3,3,6,True,3,27,1,1,0,1.0,0.0,False,"[2, 8, 9]","[3, 6, 7]","[2, 3, 6, 7, 8, 9]"
6,random_scc,10,2,2,"(3, 6, 7)","(4, 8, 9)","(3, 4, 6, 7, 8, 9)",3,3,6,True,3,27,1,1,0,1.0,0.0,False,"[3, 6, 7]","[4, 8, 9]","[3, 4, 6, 7, 8, 9]"
6,random_scc,10,2,2,"(3, 6, 7)","(5, 8, 9)","(3, 5, 6, 7, 8, 9)",3,3,6,True,3,27,1,1,0,1.0,0.0,False,"[3, 6, 7]","[5, 8, 9]","[3, 5, 6, 7, 8, 9]"
6,random_scc,10,2,2,"(0, 5)","(3, 6)","(0, 3, 5, 6)",2,2,4,True,2,27,1,1,0,1.0,0.0,False,"[0, 5]","[3, 6]","[0, 3, 5, 6]"
6,random_scc,10,2,2,"(0, 5)","(8, 9)","(0, 5, 8, 9)",2,2,4,True,2,27,1,1,0,1.0,0.0,False,"[0, 5]","[8, 9]","[0, 5, 8, 9]"
6,random_scc,10,2,2,"(0, 5)","(1, 3, 4)","(0, 1, 3, 4, 5)",2,3,5,True,2,27,1,1,0,1.0,0.0,False,"[0, 5]","[1, 3, 4]","[0, 1, 3, 4, 5]"
6,random_scc,10,2,2,"(0, 5)","(1, 3, 8)","(0, 1, 3, 5, 8)",2,3,5,True,2,27,1,1,0,1.0,0.0,False,"[0, 5]","[1, 3, 8]","[0, 1, 3, 5, 8]"
6,random_scc,10,2,2,"(0, 5)","(1, 3, 9)","(0, 1, 3, 5, 9)",2,3,5,True,2,27,1,1,0,1.0,0.0,False,"[0, 5]","[1, 3, 9]","[0, 1, 3, 5, 9]"
6,random_scc,10,2,2,"(0, 5)","(2, 3, 6)","(0, 2, 3, 5, 6)",2,3,5,True,2,27,1,1,0,1.0,0.0,False,"[0, 5]","[2, 3, 6]","[0, 2, 3, 5, 6]"
6,random_scc,10,2,2,"(0, 5)","(2, 8, 9)","(0, 2, 5, 8, 9)",2,3,5,True,2,27,1,1,0,1.0,0.0,False,"[0, 5]","[2, 8, 9]","[0, 2, 5, 8, 9]"
6,random_scc,10,2,2,"(0, 5)","(3, 6, 7)","(0, 3, 5, 6, 7)",2,3,5,True,2,27,1,1,0,1.0,0.0,False,"[0, 5]","[3, 6, 7]","[0, 3, 5, 6, 7]"
6,random_scc,10,2,2,"(0, 5)","(3, 8, 9)","(0, 3, 5, 8, 9)",2,3,5,True,2,27,1,1,0,1.0,0.0,False,"[0, 5]","[3, 8, 9]","[0, 3, 5, 8, 9]"
6,random_scc,10,2,2,"(0, 5)","(7, 8, 9)","(0, 5, 7, 8, 9)",2,3,5,True,2,27,1,1,0,1.0,0.0,False,"[0, 5]","[7, 8, 9]","[0, 5, 7, 8, 9]"
6,random_scc,10,2,2,"(1, 3)","(0, 4, 5)","(0, 1, 3, 4, 5)",2,3,5,True,2,27,1,1,0,1.0,0.0,False,"[1, 3]","[0, 4, 5]","[0, 1, 3, 4, 5]"
6,random_scc,10,2,2,"(1, 3)","(2, 8, 9)","(1, 2, 3, 8, 9)",2,3,5,True,2,27,1,1,0,1.0,0.0,False,"[1, 3]","[2, 8, 9]","[1, 2, 3, 8, 9]"
6,random_scc,10,2,2,"(1, 3)","(6, 8, 9)","(1, 3, 6, 8, 9)",2,3,5,True,2,27,1,1,0,1.0,0.0,False,"[1, 3]","[6, 8, 9]","[1, 3, 6, 8, 9]"
6,random_scc,10,2,2,"(3, 6)","(0, 5, 8)","(0, 3, 5, 6, 8)",2,3,5,True,2,27,1,1,0,1.0,0.0,False,"[3, 6]","[0, 5, 8]","[0, 3, 5, 6, 8]"
6,random_scc,10,2,2,"(3, 6)","(0, 5, 9)","(0, 3, 5, 6, 9)",2,3,5,True,2,27,1,1,0,1.0,0.0,False,"[3, 6]","[0, 5, 9]","[0, 3, 5, 6, 9]"
6,random_scc,10,2,2,"(3, 6)","(1, 8, 9)","(1, 3, 6, 8, 9)",2,3,5,True,2,27,1,1,0,1.0,0.0,False,"[3, 6]","[1, 8, 9]","[1, 3, 6, 8, 9]"
6,random_scc,10,2,2,"(8, 9)","(0, 1, 3)","(0, 1, 3, 8, 9)",2,3,5,True,2,27,1,1,0,1.0,0.0,False,"[8, 9]","[0, 1, 3]","[0, 1, 3, 8, 9]"
7,random_scc,10,2,2,"(0, 3, 4)","(1, 2, 9)","(0, 1, 2, 3, 4, 9)",3,3,6,True,5,1,1,1,0,1.0,0.0,False,"[0, 3, 4]","[1, 2, 9]","[0, 1, 2, 3, 4, 9]"
7,random_scc,10,2,2,"(0, 3, 7)","(1, 2, 9)","(0, 1, 2, 3, 7, 9)",3,3,6,True,5,1,1,1,0,1.0,0.0,False,"[0, 3, 7]","[1, 2, 9]","[0, 1, 2, 3, 7, 9]"
