graph_id,source_observer,target_observer,source_nodes,target_nodes,n_micro_edges,shared_classes,residual_bits,residual_qcoords,label_entropy_bits,transport_mi_norm,deterministic_accuracy,live_quotient
48,1,0,4,0,1,1,0.0,0.0,-0.0,0.0,1.0,0
48,3,2,17,13,1,1,0.0,0.0,-0.0,0.0,1.0,0
48,4,2,11,14,1,1,0.0,0.0,-0.0,0.0,1.0,0
48,4,3,8,17,1,1,0.0,0.0,-0.0,0.0,1.0,0
49,3,0,12,0,1,1,0.0,0.0,-0.0,0.0,1.0,0
49,4,1,15,5,1,1,0.0,0.0,-0.0,0.0,1.0,0
49,2,1,8 9,6,2,1,0.0,0.0,-0.0,0.0,1.0,0
50,4,0,15 16,0 1,2,1,0.0,0.0,-0.0,0.0,1.0,0
50,3,2,14,10,1,1,0.0,0.0,-0.0,0.0,1.0,0
51,4,3,8 9,2,2,1,0.0,0.0,-0.0,0.0,1.0,0
51,3,2,0,6,1,1,0.0,0.0,-0.0,0.0,1.0,0
51,1,0,15,12,1,1,0.0,0.0,-0.0,0.0,1.0,0
51,3,1,1,15,1,1,0.0,0.0,-0.0,0.0,1.0,0
51,4,1,9,15,1,1,0.0,0.0,-0.0,0.0,1.0,0
52,2,1,1,8 9,2,1,0.0,0.0,-0.0,0.0,1.0,0
52,4,1,17,9,1,1,0.0,0.0,-0.0,0.0,1.0,0
52,3,1,4 5,10 11,2,1,0.0,0.0,-0.0,0.0,1.0,0
52,3,0,4,13,1,1,0.0,0.0,-0.0,0.0,1.0,0
52,2,0,3,14,1,1,0.0,0.0,-0.0,0.0,1.0,0
53,4,1,13,3,1,1,0.0,0.0,-0.0,0.0,1.0,0
53,1,0,0,9,1,1,0.0,0.0,-0.0,0.0,1.0,0
53,3,2,6,16 17,2,1,0.0,0.0,-0.0,0.0,1.0,0
54,4,2,14,1,1,1,0.0,0.0,-0.0,0.0,1.0,0
54,1,0,10,7,1,1,0.0,0.0,-0.0,0.0,1.0,0
54,4,1,12,8,1,1,0.0,0.0,-0.0,0.0,1.0,0
54,2,1,2 3,11,2,1,0.0,0.0,-0.0,0.0,1.0,0
54,4,3,12 14,15,2,1,0.0,0.0,-0.0,0.0,1.0,0
55,2,0,12,1,1,1,0.0,0.0,-0.0,0.0,1.0,0
55,1,0,4 6,3,2,1,0.0,0.0,-0.0,0.0,1.0,0
55,4,2,8 9,12 13,2,1,0.0,0.0,-0.0,0.0,1.0,0
55,4,3,8,17,1,1,0.0,0.0,-0.0,0.0,1.0,0
56,4,3,8,4,1,1,0.0,0.0,-0.0,0.0,1.0,0
56,3,2,6,12,1,1,0.0,0.0,-0.0,0.0,1.0,0
56,4,2,9 10,12 13,2,1,0.0,0.0,-0.0,0.0,1.0,0
56,4,1,8 9,15 16,2,1,0.0,0.0,-0.0,0.0,1.0,0
56,2,1,12,16,1,1,0.0,0.0,-0.0,0.0,1.0,0
57,3,2,12 13,1 2,2,1,0.0,0.0,-0.0,0.0,1.0,0
57,2,1,3,7,1,1,0.0,0.0,-0.0,0.0,1.0,0
57,2,0,2 3,8 10,2,1,0.0,0.0,-0.0,0.0,1.0,0
57,1,0,5 7,8 11,2,1,0.0,0.0,-0.0,0.0,1.0,0
57,3,0,13,10,1,1,0.0,0.0,-0.0,0.0,1.0,0
58,3,0,2,5,1,1,0.0,0.0,-0.0,0.0,1.0,0
58,3,2,0,11,1,1,0.0,0.0,-0.0,0.0,1.0,0
58,2,1,11,15,1,1,0.0,0.0,-0.0,0.0,1.0,0
58,4,1,12,16,1,1,0.0,0.0,-0.0,0.0,1.0,0
59,2,1,7,1,1,1,0.0,0.0,-0.0,0.0,1.0,0
59,1,0,2,12,1,1,0.0,0.0,-0.0,0.0,1.0,0
60,1,0,1,5,1,1,0.0,0.0,-0.0,0.0,1.0,0
60,3,2,13,8,1,1,0.0,0.0,-0.0,0.0,1.0,0
61,1,0,2,15 17,2,1,0.0,0.0,-0.0,0.0,1.0,0
61,3,0,8 9,16,2,1,0.0,0.0,-0.0,0.0,1.0,0
62,4,2,17,7,1,1,0.0,0.0,-0.0,0.0,1.0,0
62,3,0,14,8,1,2,1.0,0.5,0.5435644431995964,1.0,1.0,1
62,2,0,6,9,1,1,0.0,0.0,-0.0,0.0,1.0,0
62,1,0,1,10,1,1,0.0,0.0,-0.0,0.0,1.0,0
62,4,3,16,14,1,1,0.0,0.0,-0.0,0.0,1.0,0
63,4,1,12,1,1,1,0.0,0.0,-0.0,0.0,1.0,0
63,4,2,13,5,1,1,0.0,0.0,-0.0,0.0,1.0,0
63,1,0,1,9 10,2,1,0.0,0.0,-0.0,0.0,1.0,0
63,4,0,13,10,1,1,0.0,0.0,-0.0,0.0,1.0,0
63,3,0,15,11,1,1,0.0,0.0,-0.0,0.0,1.0,0
63,4,3,13,15 17,2,1,0.0,0.0,-0.0,0.0,1.0,0
64,3,0,5 7,2 3,2,1,0.0,0.0,-0.0,0.0,1.0,0
64,3,1,5 7,8 11,2,1,0.0,0.0,-0.0,0.0,1.0,0
64,3,2,7,14,1,1,0.0,0.0,-0.0,0.0,1.0,0
65,2,1,14,9,1,1,0.0,0.0,-0.0,0.0,1.0,0
65,3,2,4 7,13,2,1,0.0,0.0,-0.0,0.0,1.0,0
65,4,2,16,14,1,1,0.0,0.0,-0.0,0.0,1.0,0
