graph_id,observer_id,size,is_whole,genuine_feedback,boundary_in_edges,boundary_out_edges,boundary_total_edges,boundary_in_nodes,boundary_targets,boundary_mi_bits,boundary_mi_norm,boundary_h_input_bits,live_boundary,vertices
42,7,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,9
42,8,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,15
43,0,17,0,1,1,0,1,1,1,0.2629253809700298,0.1314626904850149,2.0,1,0 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17
43,1,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,1
44,0,1,0,0,1,0,1,1,1,1.5,0.75,2.0,1,17
44,1,1,0,0,4,0,4,4,1,1.99205105314803,0.24900638164350375,8.0,1,14
44,2,13,0,1,6,4,10,3,4,1.5375529080685482,0.2562588180114247,6.0,1,0 2 3 4 6 7 8 9 10 11 12 15 16
44,3,1,0,0,0,3,3,0,0,0.0,0.0,0.0,0,1
44,4,1,0,0,1,3,4,1,1,1.5,0.75,2.0,1,13
44,5,1,0,0,0,2,2,0,0,0.0,0.0,0.0,0,5
45,0,1,0,0,2,0,2,2,1,1.796179691947497,0.44904492298687426,4.0,1,1
45,1,15,0,1,3,2,5,1,3,0.808300213357839,0.4041501066789195,2.0,1,0 2 3 4 5 6 7 8 10 11 13 14 15 16 17
45,2,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,9
45,3,1,0,0,0,3,3,0,0,0.0,0.0,0.0,0,12
46,0,14,0,1,6,0,6,3,6,3.3274164793105516,0.5545694132184252,6.0,1,0 2 3 4 5 6 7 8 9 13 14 15 16 17
46,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1
46,2,1,0,0,1,3,4,1,1,1.5,0.75,2.0,1,11
46,3,1,0,0,1,1,2,1,1,1.5,0.75,2.0,1,12
46,4,1,0,0,0,4,4,0,0,0.0,0.0,0.0,0,10
47,0,1,0,0,1,0,1,1,1,0.8112781244591329,0.40563906222956647,2.0,1,4
47,1,1,0,0,3,0,3,3,1,1.9815944058432748,0.33026573430721246,6.0,1,15
47,2,1,0,0,1,1,2,1,1,1.5,0.75,2.0,1,11
47,3,15,0,1,0,4,4,0,0,0.0,0.0,0.0,0,0 1 2 3 5 6 7 8 9 10 12 13 14 16 17
48,0,1,0,0,3,0,3,3,1,1.9715153033374992,0.3285858838895832,6.0,1,13
48,1,14,0,1,4,3,7,2,4,1.2474125076706155,0.3118531269176539,4.0,1,1 2 3 4 6 7 8 9 10 12 14 15 16 17
48,2,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,0
48,3,1,0,0,0,3,3,0,0,0.0,0.0,0.0,0,5
48,4,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,11
49,0,1,0,0,1,0,1,1,1,1.5,0.75,2.0,1,12
49,1,1,0,0,2,0,2,2,1,1.6697367178034828,0.4174341794508707,4.0,1,4
49,2,14,0,1,3,2,5,1,3,0.6718238981651199,0.33591194908255995,2.0,1,0 1 2 3 5 7 8 9 10 11 13 14 16 17
49,3,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,6
49,4,1,0,0,0,3,3,0,0,0.0,0.0,0.0,0,15
50,0,1,0,0,4,0,4,4,1,1.9879836598557947,0.24849795748197434,8.0,1,5
50,1,13,0,1,12,2,14,4,8,6.927555662512084,0.8659444578140105,8.0,1,0 1 2 4 6 9 10 11 12 13 14 15 16
50,2,1,0,0,1,2,3,1,1,1.5,0.75,2.0,1,3
50,3,1,0,0,0,4,4,0,0,0.0,0.0,0.0,0,7
50,4,1,0,0,0,3,3,0,0,0.0,0.0,0.0,0,8
50,5,1,0,0,0,6,6,0,0,0.0,0.0,0.0,0,17
51,0,1,0,0,1,0,1,1,1,0.8112781244591329,0.40563906222956647,2.0,1,16
51,1,1,0,0,4,1,5,4,1,1.9968046274553455,0.24960057843191819,8.0,1,2
51,2,1,0,0,2,0,2,2,1,1.923794940695398,0.4809487351738495,4.0,1,7
51,3,12,0,1,4,5,9,2,4,1.482428469595936,0.370607117398984,4.0,1,0 1 3 4 9 10 11 12 13 14 15 17
51,4,1,0,0,1,1,2,1,1,1.5,0.75,2.0,1,8
51,5,1,0,0,0,4,4,0,0,0.0,0.0,0.0,0,5
51,6,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,6
52,0,1,0,0,2,0,2,2,1,1.8828560636920493,0.4707140159230123,4.0,1,9
52,1,1,0,0,3,1,4,3,1,1.9851836144561048,0.33086393574268413,6.0,1,10
52,2,1,0,0,4,1,5,4,1,1.981239942719343,0.24765499283991788,8.0,1,15
52,3,1,0,0,4,1,5,4,1,1.9834779009614874,0.24793473762018592,8.0,1,7
52,4,1,0,0,1,2,3,1,1,1.0,0.5,2.0,1,1
52,5,11,0,1,4,9,13,2,4,1.6646983070475923,0.41617457676189806,4.0,1,0 2 3 5 8 11 12 13 14 16 17
52,6,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,4
52,7,1,0,0,0,3,3,0,0,0.0,0.0,0.0,0,6
53,0,1,0,0,3,0,3,3,1,1.9809837333540976,0.3301639555590163,6.0,1,15
53,1,1,0,0,3,0,3,3,1,1.9872447016990265,0.33120745028317106,6.0,1,12
53,2,14,0,1,3,5,8,2,3,1.022350913529328,0.255587728382332,4.0,1,0 1 2 4 5 6 7 8 9 10 11 13 14 17
53,3,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,3
53,4,1,0,0,0,3,3,0,0,0.0,0.0,0.0,0,16
54,0,1,0,0,2,0,2,2,1,1.8828560636920493,0.4707140159230123,4.0,1,7
54,1,17,0,1,0,2,2,0,0,0.0,0.0,0.0,0,0 1 2 3 4 5 6 8 9 10 11 12 13 14 15 16 17
55,0,1,0,0,1,0,1,1,1,1.5,0.75,2.0,1,5
55,1,10,0,1,11,1,12,6,7,5.694150073267455,0.7159638599000336,7.953125,1,0 2 3 4 7 10 12 14 15 16
55,2,3,0,1,3,7,10,3,2,0.7635847755014851,0.12726412925024752,6.0,1,8 11 17
55,3,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,1
55,4,1,0,0,0,2,2,0,0,0.0,0.0,0.0,0,6
55,5,1,0,0,0,3,3,0,0,0.0,0.0,0.0,0,9
55,6,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,13
56,0,1,0,0,1,0,1,1,1,1.5,0.75,2.0,1,8
56,1,16,0,1,2,1,3,1,2,0.19772681832733063,0.09886340916366532,2.0,1,0 1 2 3 4 5 6 9 10 11 12 13 14 15 16 17
56,2,1,0,0,0,2,2,0,0,0.0,0.0,0.0,0,7
57,0,2,0,1,5,0,5,5,2,1.2523741088338909,0.16036441447687821,7.809551220694674,1,12 13
57,1,1,0,0,4,1,5,4,1,1.9872512241767808,0.2484064030220976,8.0,1,8
57,2,1,0,0,2,1,3,2,1,1.8828560636920493,0.4707140159230123,4.0,1,9
57,3,14,0,1,0,9,9,0,0,0.0,0.0,0.0,0,0 1 2 3 4 5 6 7 10 11 14 15 16 17
58,0,1,0,0,2,0,2,2,1,1.7806390622295662,0.44515976555739156,4.0,1,5
58,1,1,0,0,4,0,4,4,1,1.9893790914359855,0.24867238642949818,8.0,1,14
58,2,14,0,1,4,5,9,2,4,1.5679288849423276,0.3919822212355819,4.0,1,0 2 3 4 6 7 8 9 10 12 13 15 16 17
58,3,1,0,0,0,4,4,0,0,0.0,0.0,0.0,0,1
58,4,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,11
59,0,1,0,0,4,0,4,4,1,1.9955885964079414,0.24944857455099267,8.0,1,13
59,1,15,0,1,4,4,8,2,4,1.4000761328821216,0.3500190332205304,4.0,1,1 2 3 4 5 6 7 8 9 10 11 14 15 16 17
59,2,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,0
59,3,1,0,0,0,3,3,0,0,0.0,0.0,0.0,0,12
60,0,1,0,0,3,0,3,3,1,1.9740950600282918,0.3290158433380486,6.0,1,0
60,1,1,0,0,2,1,3,2,1,1.6774212838293643,0.41935532095734107,4.0,1,2
60,2,1,0,0,2,0,2,2,1,1.9056390622295662,0.47640976555739156,4.0,1,4
60,3,1,0,0,2,1,3,2,1,1.977217001462483,0.49430425036562076,4.0,1,17
60,4,1,0,0,2,2,4,2,1,1.977217001462483,0.49430425036562076,4.0,1,3
60,5,1,0,0,2,1,3,2,1,1.548794940695398,0.3871987351738495,4.0,1,15
60,6,1,0,0,1,1,2,1,1,1.5,0.75,2.0,1,8
60,7,1,0,0,2,2,4,2,1,1.8050365325772653,0.4512591331443163,4.0,1,7
60,8,7,0,1,3,6,9,3,3,1.4722963880614515,0.24538273134357524,6.0,1,1 5 6 9 13 14 16
60,9,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,10
60,10,1,0,0,0,3,3,0,0,0.0,0.0,0.0,0,11
60,11,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,12
61,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
61,1,1,0,0,4,0,4,4,1,1.9894217425693412,0.24867771782116765,8.0,1,11
61,2,1,0,0,3,1,4,3,1,1.9158189204132121,0.319303153402202,6.0,1,5
61,3,1,0,0,3,1,4,3,1,1.974260138703209,0.32904335645053484,6.0,1,16
61,4,1,0,0,1,0,1,1,1,1.5,0.75,2.0,1,9
61,5,1,0,0,2,1,3,2,1,1.9362781244591325,0.4840695311147831,4.0,1,12
61,6,7,0,1,4,5,9,3,3,1.3183766813665017,0.21972944689441695,6.0,1,1 3 4 8 10 14 17
61,7,1,0,0,1,2,3,1,1,1.5,0.75,2.0,1,7
61,8,1,0,0,2,4,6,2,1,1.977217001462483,0.49430425036562076,4.0,1,6
61,9,1,0,0,0,2,2,0,0,0.0,0.0,0.0,0,2
61,10,1,0,0,0,3,3,0,0,0.0,0.0,0.0,0,13
61,11,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,15
62,0,1,0,0,2,0,2,2,1,1.8828560636920493,0.4707140159230123,4.0,1,0
62,1,1,0,0,4,1,5,4,1,1.9912544362410554,0.24890680453013192,8.0,1,15
62,2,1,0,0,1,1,2,1,1,2.0,1.0,2.0,1,1
62,3,1,0,0,4,1,5,4,1,1.9908965133546328,0.2488620641693291,8.0,1,6
62,4,1,0,0,3,1,4,3,1,1.9822367178034828,0.3303727863005805,6.0,1,13
62,5,1,0,0,2,0,2,2,1,1.9362781244591325,0.4840695311147831,4.0,1,12
62,6,1,0,0,1,0,1,1,1,0.8112781244591329,0.40563906222956647,2.0,1,10
62,7,9,0,1,3,12,15,2,2,0.29086947104536254,0.07271736776134063,4.0,1,2 5 7 8 9 11 14 16 17
62,8,1,0,0,1,2,3,1,1,1.5,0.75,2.0,1,3
62,9,1,0,0,0,3,3,0,0,0.0,0.0,0.0,0,4
63,0,1,0,0,3,0,3,3,1,1.989824458389819,0.3316374097316365,6.0,1,0
63,1,1,0,0,1,0,1,1,1,1.5,0.75,2.0,1,14
63,2,1,0,0,1,0,1,1,1,1.5,0.75,2.0,1,7
63,3,14,0,1,2,5,7,1,2,0.3101491414906903,0.15507457074534514,2.0,1,1 2 3 4 5 6 8 9 10 11 12 15 16 17
63,4,1,0,0,0,2,2,0,0,0.0,0.0,0.0,0,13
64,0,1,0,0,4,0,4,4,1,1.9860175466106256,0.2482521933263282,8.0,1,5
64,1,1,0,0,2,0,2,2,1,1.9544340029249643,0.48860850073124107,4.0,1,14
64,2,13,0,1,4,5,9,3,4,1.4500312749072517,0.2416718791512086,6.0,1,2 4 6 7 8 9 10 11 12 13 15 16 17
64,3,1,0,0,0,2,2,0,0,0.0,0.0,0.0,0,0
64,4,1,0,0,0,2,2,0,0,0.0,0.0,0.0,0,1
64,5,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,3
65,0,1,0,0,4,0,4,4,1,1.999466011203575,0.24993325140044687,8.0,1,4
65,1,1,0,0,2,0,2,2,1,1.7806390622295662,0.44515976555739156,4.0,1,9
65,2,11,0,1,7,4,11,3,7,4.5304694975733355,0.7550782495955559,6.0,1,0 2 3 5 6 8 10 11 14 16 17
65,3,1,0,0,1,3,4,1,1,1.5,0.75,2.0,1,15
65,4,1,0,0,2,5,7,2,1,1.9362781244591325,0.4840695311147831,4.0,1,13
65,5,1,0,0,1,2,3,1,1,0.8112781244591329,0.40563906222956647,2.0,1,12
65,6,1,0,0,1,3,4,1,1,1.0,0.5,2.0,1,1
65,7,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,7
66,0,1,0,0,1,0,1,1,1,0.8112781244591329,0.40563906222956647,2.0,1,3
66,1,1,0,0,1,0,1,1,1,1.5,0.75,2.0,1,15
66,2,10,0,1,6,2,8,3,5,2.3087350220427254,0.38478917034045423,6.0,1,0 1 5 8 10 11 12 13 16 17
66,3,1,0,0,3,4,7,3,1,1.9423688204115273,0.3237281367352545,6.0,1,2
66,4,1,0,0,1,2,3,1,1,1.5,0.75,2.0,1,4
66,5,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,6
66,6,1,0,0,1,1,2,1,1,1.5,0.75,2.0,1,14
66,7,1,0,0,1,2,3,1,1,1.5,0.75,2.0,1,7
66,8,1,0,0,0,2,2,0,0,0.0,0.0,0.0,0,9
67,0,1,0,0,2,0,2,2,1,1.977217001462483,0.49430425036562076,4.0,1,4
67,1,1,0,0,4,0,4,4,1,1.9919068229218837,0.24898835286523546,8.0,1,5
67,2,1,0,0,4,0,4,4,1,1.9861175985055173,0.24826469981318966,8.0,1,7
67,3,1,0,0,3,1,4,3,1,1.9820681692545428,0.33034469487575713,6.0,1,11
67,4,1,0,0,2,2,4,2,1,1.9544340029249652,0.4886085007312413,4.0,1,10
67,5,2,0,1,3,3,6,3,2,1.2802133286189257,0.21336888810315427,6.0,1,0 6
67,6,1,0,0,2,1,3,2,1,1.9056390622295662,0.47640976555739156,4.0,1,12
67,7,1,0,0,1,3,4,1,1,0.8112781244591329,0.40563906222956647,2.0,1,15
67,8,1,0,0,1,0,1,1,1,1.5,0.75,2.0,1,17
67,9,6,0,1,1,9,10,1,1,0.5487949406953985,0.27439747034769923,2.0,1,1 2 3 8 9 14
67,10,1,0,0,0,3,3,0,0,0.0,0.0,0.0,0,13
67,11,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,16
68,0,1,0,0,2,0,2,2,1,1.8802408149441483,0.4700602037360371,4.0,1,17
68,1,1,0,0,3,0,3,3,1,1.9484001458972324,0.32473335764953876,6.0,1,2
68,2,1,0,0,2,0,2,2,1,1.7640976555739165,0.44102441389347913,4.0,1,14
68,3,12,0,1,5,4,9,3,4,1.7664157850911675,0.2944026308485279,6.0,1,0 3 4 5 6 8 9 10 12 13 15 16
68,4,1,0,0,0,2,2,0,0,0.0,0.0,0.0,0,1
68,5,1,0,0,0,3,3,0,0,0.0,0.0,0.0,0,7
68,6,1,0,0,0,3,3,0,0,0.0,0.0,0.0,0,11
69,0,1,0,0,1,0,1,1,1,1.5,0.75,2.0,1,6
69,1,16,0,1,2,1,3,1,2,0.7214927039946026,0.3607463519973013,2.0,1,0 1 2 3 4 5 7 8 9 10 11 12 13 14 15 17
69,2,1,0,0,0,2,2,0,0,0.0,0.0,0.0,0,16
70,0,1,0,0,2,0,2,2,1,1.7640976555739165,0.44102441389347913,4.0,1,0
70,1,1,0,0,2,0,2,2,1,1.9544340029249652,0.4886085007312413,4.0,1,14
70,2,1,0,0,3,0,3,3,1,1.9809837333540976,0.3301639555590163,6.0,1,9
70,3,5,0,1,5,2,7,5,3,1.8546869439394342,0.23973855142331363,7.736289941389348,1,5 6 11 12 17
70,4,1,0,0,1,1,2,1,1,1.5,0.75,2.0,1,10
70,5,3,0,1,6,4,10,5,3,2.0052179198252382,0.2585116847057866,7.756778662084022,1,1 3 8
70,6,1,0,0,1,2,3,1,1,1.5,0.75,2.0,1,2
70,7,1,0,0,0,3,3,0,0,0.0,0.0,0.0,0,4
70,8,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,7
70,9,1,0,0,1,2,3,1,1,1.5,0.75,2.0,1,15
70,10,1,0,0,0,5,5,0,0,0.0,0.0,0.0,0,13
70,11,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,16
71,0,1,0,0,2,0,2,2,1,1.8496017527145812,0.4624004381786453,4.0,1,4
71,1,1,0,0,1,0,1,1,1,1.5,0.75,2.0,1,11
71,2,14,0,1,2,2,4,2,2,0.2951540290097414,0.07378850725243535,4.0,1,1 2 3 5 6 8 9 10 12 13 14 15 16 17
71,3,1,0,0,0,2,2,0,0,0.0,0.0,0.0,0,0
71,4,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,7
72,0,1,0,0,4,0,4,4,1,1.9908965133546328,0.2488620641693291,8.0,1,5
72,1,1,0,0,2,0,2,2,1,1.8496017527145812,0.4624004381786453,4.0,1,2
72,2,1,0,0,1,0,1,1,1,0.8112781244591329,0.40563906222956647,2.0,1,13
72,3,1,0,0,2,0,2,2,1,1.7806390622295662,0.44515976555739156,4.0,1,15
72,4,1,0,0,3,0,3,3,1,1.9620310230081115,0.3270051705013519,6.0,1,10
72,5,12,0,1,1,12,13,1,1,0.4746017527145816,0.2373008763572908,2.0,1,0 1 3 4 7 8 9 11 12 14 16 17
72,6,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,6
73,0,1,0,0,1,0,1,1,1,0.8112781244591329,0.40563906222956647,2.0,1,11
73,1,1,0,0,4,0,4,4,1,1.9956766551085057,0.2494595818885632,8.0,1,8
73,2,1,0,0,2,1,3,2,1,1.977217001462483,0.49430425036562076,4.0,1,4
73,3,15,0,1,0,6,6,0,0,0.0,0.0,0.0,0,0 1 2 3 5 6 7 9 10 12 13 14 15 16 17
74,0,1,0,0,4,0,4,4,1,1.9768752635591014,0.24710940794488767,8.0,1,8
74,1,1,0,0,2,1,3,2,1,1.9056390622295662,0.47640976555739156,4.0,1,2
74,2,1,0,0,2,1,3,2,1,1.9544340029249643,0.48860850073124107,4.0,1,0
74,3,2,0,1,3,1,4,3,2,1.180773623023633,0.19679560383727215,6.0,1,6 15
74,4,1,0,0,1,2,3,1,1,1.5,0.75,2.0,1,1
74,5,1,0,0,2,0,2,2,1,1.977217001462483,0.49430425036562076,4.0,1,12
74,6,1,0,0,4,0,4,4,1,1.9930473034134089,0.2491309129266761,8.0,1,16
74,7,1,0,0,2,2,4,2,1,1.923794940695398,0.4809487351738495,4.0,1,10
74,8,1,0,0,2,0,2,2,1,1.9056390622295662,0.47640976555739156,4.0,1,11
74,9,3,0,1,2,9,11,2,2,0.9393355704133297,0.23483389260333243,4.0,1,9 13 14
74,10,1,0,0,2,1,3,2,1,1.8496017527145812,0.4624004381786453,4.0,1,5
74,11,1,0,0,1,3,4,1,1,1.5,0.75,2.0,1,3
74,12,1,0,0,0,4,4,0,0,0.0,0.0,0.0,0,4
74,13,1,0,0,0,3,3,0,0,0.0,0.0,0.0,0,7
74,14,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,17
75,0,1,0,0,2,0,2,2,1,1.9544340029249652,0.4886085007312413,4.0,1,1
75,1,1,0,0,4,1,5,4,1,1.9924666519596421,0.24905833149495527,8.0,1,0
75,2,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2
75,3,1,0,0,2,0,2,2,1,1.748999223062281,0.43724980576557027,4.0,1,4
75,4,1,0,0,1,1,2,1,1,1.0,0.5,2.0,1,14
75,5,1,0,0,2,2,4,2,1,1.923794940695398,0.4809487351738495,4.0,1,13
75,6,1,0,0,1,1,2,1,1,1.5,0.75,2.0,1,6
75,7,1,0,0,1,2,3,1,1,0.8112781244591329,0.40563906222956647,2.0,1,12
75,8,4,0,1,5,2,7,3,4,1.6226068055432492,0.2704344675905415,6.0,1,9 11 16 17
75,9,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,3
75,10,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,5
75,11,1,0,0,1,1,2,1,1,1.5,0.75,2.0,1,10
75,12,1,0,0,0,4,4,0,0,0.0,0.0,0.0,0,7
75,13,1,0,0,0,2,2,0,0,0.0,0.0,0.0,0,8
75,14,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,15
76,0,1,0,0,2,0,2,2,1,1.9544340029249652,0.4886085007312413,4.0,1,4
76,1,1,0,0,2,1,3,2,1,1.8496017527145812,0.4624004381786453,4.0,1,3
76,2,1,0,0,3,0,3,3,1,1.9641810361974334,0.3273635060329056,6.0,1,15
76,3,1,0,0,1,0,1,1,1,1.5,0.75,2.0,1,12
76,4,14,0,1,0,7,7,0,0,0.0,0.0,0.0,0,0 1 2 5 6 7 8 9 10 11 13 14 16 17
77,0,1,0,0,3,0,3,3,1,1.9715667056067314,0.3285944509344552,6.0,1,1
77,1,1,0,0,2,0,2,2,1,1.8496017527145812,0.4624004381786453,4.0,1,2
77,2,1,0,0,3,0,3,3,1,1.989824458389819,0.3316374097316365,6.0,1,9
77,3,1,0,0,3,0,3,3,1,1.960845291140748,0.326807548523458,6.0,1,15
77,4,12,0,1,2,9,11,2,2,0.5266898160900855,0.13167245402252137,4.0,1,0 3 5 6 7 8 10 11 12 13 16 17
77,5,1,0,0,1,3,4,1,1,1.5,0.75,2.0,1,14
77,6,1,0,0,0,2,2,0,0,0.0,0.0,0.0,0,4
78,0,1,0,0,4,0,4,4,1,1.988520494787812,0.2485650618484765,8.0,1,6
78,1,1,0,0,4,1,5,4,1,1.9908454347209847,0.2488556793401231,8.0,1,1
78,2,1,0,0,1,1,2,1,1,1.5,0.75,2.0,1,14
78,3,1,0,0,2,2,4,2,1,1.748999223062281,0.43724980576557027,4.0,1,11
78,4,12,0,1,3,7,10,2,3,0.29927027872177625,0.07481756968044406,4.0,1,0 3 4 5 7 8 9 10 13 15 16 17
78,5,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,2
78,6,1,0,0,0,2,2,0,0,0.0,0.0,0.0,0,12
79,0,1,0,0,3,0,3,3,1,1.9108760320406137,0.31847933867343564,6.0,1,0
79,1,1,0,0,2,0,2,2,1,1.923794940695398,0.4809487351738495,4.0,1,6
79,2,12,0,1,4,4,8,3,3,1.1238294093408463,0.1873049015568077,6.0,1,1 2 3 4 5 7 8 9 10 11 13 15
79,3,1,0,0,1,3,4,1,1,2.0,1.0,2.0,1,12
79,4,1,0,0,2,1,3,2,1,1.8496017527145812,0.4624004381786453,4.0,1,16
79,5,1,0,0,0,3,3,0,0,0.0,0.0,0.0,0,14
79,6,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,17
80,0,1,0,0,3,0,3,3,1,1.923794940695398,0.32063249011589967,6.0,1,8
80,1,15,0,1,1,3,4,1,1,0.6022170014624826,0.3011085007312413,2.0,1,0 1 3 4 5 6 7 9 10 11 12 13 14 16 17
80,2,1,0,0,1,0,1,1,1,1.5,0.75,2.0,1,15
80,3,1,0,0,0,2,2,0,0,0.0,0.0,0.0,0,2
81,0,17,0,1,1,0,1,1,1,0.0364970701139522,0.0182485350569761,2.0,0,0 1 2 4 5 6 7 8 9 10 11 12 13 14 15 16 17
81,1,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,3
82,0,1,0,0,3,0,3,3,1,1.9104251344986816,0.3184041890831136,6.0,1,0
82,1,1,0,0,4,0,4,4,1,1.9991191547681595,0.24988989434601994,8.0,1,9
82,2,1,0,0,2,1,3,2,1,1.9362781244591325,0.4840695311147831,4.0,1,16
82,3,9,0,1,9,7,16,4,5,3.0566958440448317,0.38208698050560397,8.0,1,1 2 3 4 6 7 11 14 17
82,4,1,0,0,1,1,2,1,1,1.5,0.75,2.0,1,5
82,5,3,0,1,3,8,11,2,2,0.5030118164809609,0.12575295412024023,4.0,1,8 12 15
82,6,1,0,0,0,3,3,0,0,0.0,0.0,0.0,0,10
82,7,1,0,0,0,2,2,0,0,0.0,0.0,0.0,0,13
83,0,1,0,0,3,0,3,3,1,1.9715153033374992,0.3285858838895832,6.0,1,4
83,1,1,0,0,1,0,1,1,1,1.5,0.75,2.0,1,16
83,2,15,0,1,1,4,5,1,1,0.12603085894709398,0.06301542947354699,2.0,1,0 1 2 5 6 7 8 9 10 11 12 13 14 15 17
83,3,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,3
84,0,1,0,0,3,0,3,3,1,1.978247160559821,0.3297078600933035,6.0,1,5
84,1,1,0,0,3,0,3,3,1,1.9835634900448902,0.3305939150074817,6.0,1,3
84,2,1,0,0,1,0,1,1,1,2.0,1.0,2.0,1,7
84,3,1,0,0,4,0,4,4,1,1.9876022174465025,0.2484502771808128,8.0,1,8
84,4,4,0,1,4,6,10,4,2,0.7836470156593744,0.0979558769574218,8.0,1,4 10 12 13
84,5,1,0,0,0,2,2,0,0,0.0,0.0,0.0,0,0
84,6,1,0,0,1,0,1,1,1,1.5,0.75,2.0,1,17
84,7,1,0,0,0,2,2,0,0,0.0,0.0,0.0,0,1
84,8,1,0,0,1,2,3,1,1,1.5,0.75,2.0,1,2
84,9,1,0,0,3,1,4,3,1,1.95142573789646,0.32523762298274334,6.0,1,6
84,10,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,9
84,11,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,11
84,12,1,0,0,1,1,2,1,1,0.8112781244591329,0.40563906222956647,2.0,1,16
84,13,1,0,0,0,4,4,0,0,0.0,0.0,0.0,0,14
84,14,1,0,0,0,2,2,0,0,0.0,0.0,0.0,0,15
85,0,1,0,0,2,0,2,2,1,1.8496017527145812,0.4624004381786453,4.0,1,0
85,1,1,0,0,2,0,2,2,1,1.649397470347699,0.41234936758692475,4.0,1,11
85,2,1,0,0,2,0,2,2,1,1.977217001462483,0.49430425036562076,4.0,1,13
85,3,1,0,0,1,0,1,1,1,1.5,0.75,2.0,1,9
85,4,12,0,1,3,7,10,2,3,1.7221989659287438,0.43054974148218594,4.0,1,1 2 3 4 5 6 7 10 12 14 15 17
85,5,1,0,0,0,2,2,0,0,0.0,0.0,0.0,0,8
85,6,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,16
86,0,17,0,1,2,0,2,1,2,1.2184998057655703,0.6092499028827851,2.0,1,0 1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17
86,1,1,0,0,0,2,2,0,0,0.0,0.0,0.0,0,10
87,0,15,0,1,7,0,7,3,6,3.423899476047845,0.5706499126746408,6.0,1,1 3 4 6 7 8 9 10 11 12 13 14 15 16 17
87,1,1,0,0,1,2,3,1,1,1.5,0.75,2.0,1,0
87,2,1,0,0,0,4,4,0,0,0.0,0.0,0.0,0,2
87,3,1,0,0,0,2,2,0,0,0.0,0.0,0.0,0,5
88,0,1,0,0,3,0,3,3,1,1.9635349455167193,0.32725582425278654,6.0,1,8
88,1,1,0,0,3,0,3,3,1,1.97330242819723,0.3288837380328717,6.0,1,3
88,2,1,0,0,2,0,2,2,1,1.8112781244591325,0.4528195311147831,4.0,1,15
88,3,13,0,1,4,8,12,2,3,1.2982858123270233,0.32457145308175583,4.0,1,0 1 2 4 5 7 9 10 11 13 14 16 17
88,4,1,0,0,0,2,2,0,0,0.0,0.0,0.0,0,6
88,5,1,0,0,0,2,2,0,0,0.0,0.0,0.0,0,12
89,0,18,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17
90,0,18,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17
91,0,1,0,0,1,0,1,1,1,1.5,0.75,2.0,1,16
91,1,15,0,1,7,1,8,2,6,3.069271587964119,0.7673178969910297,4.0,1,0 1 2 3 4 5 6 9 10 11 12 13 14 15 17
91,2,1,0,0,0,4,4,0,0,0.0,0.0,0.0,0,7
