q,w,nx,ny,valid_plaquette_fraction,z2_plaquette_fraction,nontrivial_plaquette_fraction,delta_type_counts,group_name_counts,mean_residual_qcoords,min_residual_qcoords,mean_residual_norm,min_residual_norm,mean_edge_transport,min_edge_transport,mean_edge_accuracy,min_edge_accuracy,blind_fitness,blind_fitness_stage,selected_lattice,full_valid_lattice,nontrivial_flux,search_mode,run,generation,candidate,seed,proposal_mode,wilson_area_1_mean,wilson_area_1_abs,wilson_area_1_n,target_mode,wilson_area_2_mean,wilson_area_2_abs,wilson_area_2_n,wilson_area_4_mean,wilson_area_4_abs,wilson_area_4_n,wilson_area_3_mean,wilson_area_3_abs,wilson_area_3_n,wilson_area_6_mean,wilson_area_6_abs,wilson_area_6_n,wilson_area_9_mean,wilson_area_9_abs,wilson_area_9_n
4,1,3,3,0.1111111111111111,0.1111111111111111,0.0,"{""identity"": 1}","{""trivial"": 1}",0.2777777777777778,0.0,0.2777777777777778,0.0,0.1111111111111111,0.0,0.8333333333333334,0.5,0.375,transport,False,False,False,evolve,0,68,7,92176,mixed,1.0,1.0,1.0,interface,,,,,,,,,,,,,,,
4,1,3,3,0.8888888888888888,0.8888888888888888,0.5,"{""identity"": 4, ""cycle_2"": 4}","{""C2"": 6, ""trivial"": 2}",0.5,0.5,0.5,0.5,0.8888888888888888,0.0,1.0,1.0,2.0777777777777775,transport,True,False,True,evolve,0,68,8,92176,mixed,0.0,0.0,8.0,interface,0.4,0.4,10.0,0.3333333333333333,0.3333333333333333,3.0,1.0,1.0,4.0,1.0,1.0,2.0,,,
4,1,3,3,0.8888888888888888,0.8888888888888888,0.5,"{""identity"": 4, ""cycle_2"": 4}","{""C2"": 6, ""trivial"": 2}",0.5,0.5,0.5,0.5,0.8888888888888888,0.0,1.0,1.0,2.0777777777777775,transport,True,False,True,evolve,0,68,9,92176,mixed,0.0,0.0,8.0,interface,0.4,0.4,10.0,0.3333333333333333,0.3333333333333333,3.0,1.0,1.0,4.0,1.0,1.0,2.0,,,
4,1,3,3,0.8888888888888888,0.8888888888888888,0.5,"{""identity"": 4, ""cycle_2"": 4}","{""C2"": 6, ""trivial"": 2}",0.5,0.5,0.5,0.5,0.8888888888888888,0.0,1.0,1.0,2.0777777777777775,transport,True,False,True,evolve,0,68,10,92176,mixed,0.0,0.0,8.0,interface,0.4,0.4,10.0,0.3333333333333333,0.3333333333333333,3.0,1.0,1.0,4.0,1.0,1.0,2.0,,,
4,1,3,3,0.8888888888888888,0.8888888888888888,0.5,"{""identity"": 4, ""cycle_2"": 4}","{""C2"": 6, ""trivial"": 2}",0.5,0.5,0.5,0.5,0.8888888888888888,0.0,1.0,1.0,2.0777777777777775,transport,True,False,True,evolve,0,68,11,92176,mixed,0.0,0.0,8.0,interface,0.4,0.4,10.0,0.3333333333333333,0.3333333333333333,3.0,1.0,1.0,4.0,1.0,1.0,2.0,,,
4,1,3,3,0.4444444444444444,0.4444444444444444,0.5,"{""cycle_2"": 2, ""identity"": 2}","{""C2"": 2, ""trivial"": 2}",0.5,0.5,0.5,0.5,0.4790309027176814,0.0,0.8055555555555556,0.5,1.1763617360990917,transport,False,False,True,evolve,0,68,12,92176,mixed,0.0,0.0,4.0,interface,0.3333333333333333,0.3333333333333333,3.0,,,,,,,,,,,,
4,1,3,3,0.0,0.0,0.0,{},{},0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.0,0.9444444444444444,0.75,0.10833333333333334,transport,False,False,False,evolve,0,68,13,92176,mixed,,,,interface,,,,,,,,,,,,,,,
4,1,3,3,0.8888888888888888,0.8888888888888888,0.625,"{""identity"": 3, ""cycle_2"": 5}","{""C2"": 7, ""trivial"": 1}",0.5,0.5,0.5,0.5,0.8888888888888888,0.0,1.0,1.0,2.0777777777777775,transport,True,False,True,evolve,0,68,14,92176,mixed,-0.25,0.25,8.0,interface,0.0,0.0,10.0,1.0,1.0,3.0,0.5,0.5,4.0,0.0,0.0,2.0,,,
4,1,3,3,0.8888888888888888,0.8888888888888888,0.5,"{""identity"": 4, ""cycle_2"": 4}","{""C2"": 6, ""trivial"": 2}",0.5,0.5,0.5,0.5,0.8888888888888888,0.0,1.0,1.0,2.0777777777777775,transport,True,False,True,evolve,0,68,15,92176,mixed,0.0,0.0,8.0,interface,0.4,0.4,10.0,0.3333333333333333,0.3333333333333333,3.0,1.0,1.0,4.0,1.0,1.0,2.0,,,
4,1,3,3,0.8888888888888888,0.8888888888888888,0.5,"{""identity"": 4, ""cycle_2"": 4}","{""C2"": 6, ""trivial"": 2}",0.5,0.5,0.5,0.5,0.8888888888888888,0.0,1.0,1.0,2.0777777777777775,transport,True,False,True,evolve,0,68,16,92176,mixed,0.0,0.0,8.0,interface,0.4,0.4,10.0,0.3333333333333333,0.3333333333333333,3.0,1.0,1.0,4.0,1.0,1.0,2.0,,,
4,1,3,3,0.8888888888888888,0.8888888888888888,0.625,"{""identity"": 3, ""cycle_2"": 5}","{""C2"": 8}",0.5,0.5,0.5,0.5,0.8888888888888888,0.0,1.0,1.0,2.0777777777777775,transport,True,False,True,evolve,0,68,17,92176,mixed,-0.25,0.25,8.0,interface,0.0,0.0,10.0,1.0,1.0,3.0,0.5,0.5,4.0,0.0,0.0,2.0,,,
4,1,3,3,0.8888888888888888,0.8888888888888888,0.5,"{""identity"": 4, ""cycle_2"": 4}","{""C2"": 6, ""trivial"": 2}",0.5,0.5,0.5,0.5,0.8888888888888888,0.0,1.0,1.0,2.0777777777777775,transport,True,False,True,evolve,0,68,18,92176,mixed,0.0,0.0,8.0,interface,0.4,0.4,10.0,0.3333333333333333,0.3333333333333333,3.0,1.0,1.0,4.0,1.0,1.0,2.0,,,
4,1,3,3,0.7777777777777778,0.7777777777777778,0.5714285714285714,"{""cycle_2"": 4, ""identity"": 3}","{""C2"": 5, ""trivial"": 2}",0.5,0.5,0.5,0.5,0.7777777777777778,0.0,0.9444444444444444,0.5,1.85,transport,False,False,True,evolve,0,68,19,92176,mixed,-0.14285714285714285,0.14285714285714285,7.0,interface,0.5,0.5,8.0,0.0,0.0,2.0,1.0,1.0,2.0,,,,,,
4,1,3,3,0.0,0.0,0.0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,transport,False,False,False,evolve,0,68,20,92176,mixed,,,,interface,,,,,,,,,,,,,,,
4,1,3,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,"{""identity"": 4, ""cycle_2"": 2}","{""C2"": 4, ""trivial"": 2}",0.5,0.5,0.5,0.5,0.6666666666666666,0.0,0.9444444444444444,0.5,1.6277777777777778,transport,False,False,True,evolve,0,68,21,92176,mixed,0.3333333333333333,0.3333333333333333,6.0,interface,0.3333333333333333,0.3333333333333333,6.0,-1.0,1.0,1.0,1.0,1.0,2.0,,,,,,
4,1,3,3,0.8888888888888888,0.8888888888888888,0.5,"{""identity"": 4, ""cycle_2"": 4}","{""C2"": 6, ""trivial"": 2}",0.5,0.5,0.5,0.5,0.8888888888888888,0.0,1.0,1.0,2.0777777777777775,transport,True,False,True,evolve,0,68,22,92176,mixed,0.0,0.0,8.0,interface,0.4,0.4,10.0,0.3333333333333333,0.3333333333333333,3.0,1.0,1.0,4.0,1.0,1.0,2.0,,,
4,1,3,3,0.0,0.0,0.0,{},{},0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.7777777777777778,0.5,0.11944444444444444,transport,False,False,False,evolve,0,68,23,92176,mixed,,,,interface,,,,,,,,,,,,,,,
4,1,3,3,0.8888888888888888,0.8888888888888888,0.5,"{""identity"": 4, ""cycle_2"": 4}","{""C2"": 6, ""trivial"": 2}",0.5,0.5,0.5,0.5,0.8888888888888888,0.0,1.0,1.0,2.0777777777777775,transport,True,False,True,evolve,0,69,0,92176,mixed,0.0,0.0,8.0,interface,0.4,0.4,10.0,0.3333333333333333,0.3333333333333333,3.0,1.0,1.0,4.0,1.0,1.0,2.0,,,
4,1,3,3,0.8888888888888888,0.8888888888888888,0.5,"{""identity"": 4, ""cycle_2"": 4}","{""C2"": 6, ""trivial"": 2}",0.5,0.5,0.5,0.5,0.8888888888888888,0.0,1.0,1.0,2.0777777777777775,transport,True,False,True,evolve,0,69,1,92176,mixed,0.0,0.0,8.0,interface,0.4,0.4,10.0,0.3333333333333333,0.3333333333333333,3.0,1.0,1.0,4.0,1.0,1.0,2.0,,,
4,1,3,3,0.8888888888888888,0.8888888888888888,0.5,"{""identity"": 4, ""cycle_2"": 4}","{""C2"": 6, ""trivial"": 2}",0.5,0.5,0.5,0.5,0.8888888888888888,0.0,1.0,1.0,2.0777777777777775,transport,True,False,True,evolve,0,69,2,92176,mixed,0.0,0.0,8.0,interface,0.4,0.4,10.0,0.3333333333333333,0.3333333333333333,3.0,1.0,1.0,4.0,1.0,1.0,2.0,,,
4,1,3,3,0.8888888888888888,0.8888888888888888,0.5,"{""identity"": 4, ""cycle_2"": 4}","{""C2"": 6, ""trivial"": 2}",0.5,0.5,0.5,0.5,0.8888888888888888,0.0,1.0,1.0,2.0777777777777775,transport,True,False,True,evolve,0,69,3,92176,mixed,0.0,0.0,8.0,interface,0.4,0.4,10.0,0.3333333333333333,0.3333333333333333,3.0,1.0,1.0,4.0,1.0,1.0,2.0,,,
4,1,3,3,0.8888888888888888,0.8888888888888888,0.5,"{""identity"": 4, ""cycle_2"": 4}","{""C2"": 6, ""trivial"": 2}",0.5,0.5,0.5,0.5,0.8888888888888888,0.0,1.0,1.0,2.0777777777777775,transport,True,False,True,evolve,0,69,4,92176,mixed,0.0,0.0,8.0,interface,0.4,0.4,10.0,0.3333333333333333,0.3333333333333333,3.0,1.0,1.0,4.0,1.0,1.0,2.0,,,
4,1,3,3,0.8888888888888888,0.8888888888888888,0.625,"{""identity"": 3, ""cycle_2"": 5}","{""C2"": 7, ""trivial"": 1}",0.5,0.5,0.5,0.5,0.8888888888888888,0.0,1.0,1.0,2.0777777777777775,transport,True,False,True,evolve,0,69,5,92176,mixed,-0.25,0.25,8.0,interface,0.0,0.0,10.0,1.0,1.0,3.0,0.5,0.5,4.0,0.0,0.0,2.0,,,
4,1,3,3,0.8888888888888888,0.8888888888888888,0.5,"{""identity"": 4, ""cycle_2"": 4}","{""C2"": 6, ""trivial"": 2}",0.5,0.5,0.5,0.5,0.8888888888888888,0.0,1.0,1.0,2.0777777777777775,transport,True,False,True,evolve,0,69,6,92176,mixed,0.0,0.0,8.0,interface,0.4,0.4,10.0,0.3333333333333333,0.3333333333333333,3.0,1.0,1.0,4.0,1.0,1.0,2.0,,,
4,1,3,3,0.4444444444444444,0.4444444444444444,0.75,"{""cycle_2"": 3, ""identity"": 1}","{""C2"": 4}",0.3333333333333333,0.0,0.3333333333333333,0.0,0.4444444444444444,0.0,0.8888888888888888,0.5,1.0611111111111111,transport,False,False,True,evolve,0,69,7,92176,mixed,-0.5,0.5,4.0,interface,0.0,0.0,2.0,,,,,,,,,,,,
4,1,3,3,0.8888888888888888,0.8888888888888888,0.5,"{""identity"": 4, ""cycle_2"": 4}","{""C2"": 6, ""trivial"": 2}",0.5,0.5,0.5,0.5,0.8888888888888888,0.0,1.0,1.0,2.0777777777777775,transport,True,False,True,evolve,0,69,8,92176,mixed,0.0,0.0,8.0,interface,0.4,0.4,10.0,0.3333333333333333,0.3333333333333333,3.0,1.0,1.0,4.0,1.0,1.0,2.0,,,
4,1,3,3,0.8888888888888888,0.8888888888888888,0.5,"{""identity"": 4, ""cycle_2"": 4}","{""C2"": 6, ""trivial"": 2}",0.5,0.5,0.5,0.5,0.8888888888888888,0.0,1.0,1.0,2.0777777777777775,transport,True,False,True,evolve,0,69,9,92176,mixed,0.0,0.0,8.0,interface,0.4,0.4,10.0,0.3333333333333333,0.3333333333333333,3.0,1.0,1.0,4.0,1.0,1.0,2.0,,,
4,1,3,3,0.6666666666666666,0.6666666666666666,0.5,"{""identity"": 3, ""cycle_2"": 3}","{""C2"": 5, ""trivial"": 1}",0.4444444444444444,0.0,0.4444444444444444,0.0,0.6666666666666666,0.0,0.9444444444444444,0.5,1.5388888888888888,transport,False,False,True,evolve,0,69,10,92176,mixed,0.0,0.0,6.0,interface,-0.3333333333333333,0.3333333333333333,6.0,1.0,1.0,1.0,0.0,0.0,2.0,,,,,,
4,1,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,"{""identity"": 2, ""cycle_2"": 4}","{""C2"": 6}",0.5,0.5,0.5,0.5,0.6666666666666666,0.0,1.0,1.0,1.6333333333333333,transport,False,False,True,evolve,0,69,11,92176,mixed,-0.3333333333333333,0.3333333333333333,6.0,interface,0.42857142857142855,0.42857142857142855,7.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,
4,1,3,3,0.8888888888888888,0.8888888888888888,0.625,"{""identity"": 3, ""cycle_2"": 5}","{""C2"": 7, ""trivial"": 1}",0.5,0.5,0.5,0.5,0.8888888888888888,0.0,1.0,1.0,2.0777777777777775,transport,True,False,True,evolve,0,69,12,92176,mixed,-0.25,0.25,8.0,interface,0.0,0.0,10.0,1.0,1.0,3.0,0.5,0.5,4.0,0.0,0.0,2.0,,,
4,1,3,3,0.8888888888888888,0.8888888888888888,0.625,"{""identity"": 3, ""cycle_2"": 5}","{""C2"": 7, ""trivial"": 1}",0.5,0.5,0.5,0.5,0.8888888888888888,0.0,1.0,1.0,2.0777777777777775,transport,True,False,True,evolve,0,69,13,92176,mixed,-0.25,0.25,8.0,interface,0.0,0.0,10.0,1.0,1.0,3.0,0.5,0.5,4.0,0.0,0.0,2.0,,,
4,1,3,3,0.6666666666666666,0.6666666666666666,0.5,"{""cycle_2"": 3, ""identity"": 3}","{""C2"": 4, ""trivial"": 2}",0.4444444444444444,0.0,0.4444444444444444,0.0,0.6666666666666666,0.0,0.8888888888888888,0.5,1.5333333333333332,transport,False,False,True,evolve,0,69,14,92176,mixed,0.0,0.0,6.0,interface,0.3333333333333333,0.3333333333333333,6.0,-1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
4,1,3,3,0.4444444444444444,0.4444444444444444,0.5,"{""identity"": 2, ""cycle_2"": 2}","{""C2"": 4}",0.3888888888888889,0.0,0.3888888888888889,0.0,0.4444444444444444,0.0,0.9444444444444444,0.5,1.0805555555555555,transport,False,False,True,evolve,0,69,15,92176,mixed,0.0,0.0,4.0,interface,0.3333333333333333,0.3333333333333333,3.0,,,,1.0,1.0,1.0,,,,,,
4,1,3,3,0.8888888888888888,0.8888888888888888,0.5,"{""identity"": 4, ""cycle_2"": 4}","{""C2"": 6, ""trivial"": 2}",0.5,0.5,0.5,0.5,0.8888888888888888,0.0,1.0,1.0,2.0777777777777775,transport,True,False,True,evolve,0,69,16,92176,mixed,0.0,0.0,8.0,interface,0.4,0.4,10.0,0.3333333333333333,0.3333333333333333,3.0,1.0,1.0,4.0,1.0,1.0,2.0,,,
4,1,3,3,0.6666666666666666,0.6666666666666666,0.5,"{""identity"": 3, ""cycle_2"": 3}","{""C2"": 5, ""trivial"": 1}",0.5,0.5,0.5,0.5,0.6666666666666666,0.0,0.9444444444444444,0.5,1.6277777777777778,transport,False,False,True,evolve,0,69,17,92176,mixed,0.0,0.0,6.0,interface,-0.3333333333333333,0.3333333333333333,6.0,1.0,1.0,1.0,0.0,0.0,2.0,,,,,,
4,1,3,3,0.8888888888888888,0.8888888888888888,0.5,"{""identity"": 4, ""cycle_2"": 4}","{""C2"": 6, ""trivial"": 2}",0.5,0.5,0.5,0.5,0.8888888888888888,0.0,1.0,1.0,2.0777777777777775,transport,True,False,True,evolve,0,69,18,92176,mixed,0.0,0.0,8.0,interface,0.4,0.4,10.0,0.3333333333333333,0.3333333333333333,3.0,1.0,1.0,4.0,1.0,1.0,2.0,,,
4,1,3,3,0.8888888888888888,0.8888888888888888,0.5,"{""identity"": 4, ""cycle_2"": 4}","{""C2"": 6, ""trivial"": 2}",0.5,0.5,0.5,0.5,0.8888888888888888,0.0,1.0,1.0,2.0777777777777775,transport,True,False,True,evolve,0,69,19,92176,mixed,0.0,0.0,8.0,interface,0.4,0.4,10.0,0.3333333333333333,0.3333333333333333,3.0,1.0,1.0,4.0,1.0,1.0,2.0,,,
4,1,3,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,"{""identity"": 1, ""cycle_2"": 2}","{""C2"": 3}",0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.8888888888888888,0.5,0.8388888888888889,transport,False,False,True,evolve,0,69,20,92176,mixed,-0.3333333333333333,0.3333333333333333,3.0,interface,0.0,0.0,2.0,,,,1.0,1.0,1.0,,,,,,
4,1,3,3,0.8888888888888888,0.8888888888888888,0.5,"{""identity"": 4, ""cycle_2"": 4}","{""C2"": 6, ""trivial"": 2}",0.5,0.5,0.5,0.5,0.8888888888888888,0.0,1.0,1.0,2.0777777777777775,transport,True,False,True,evolve,0,69,21,92176,mixed,0.0,0.0,8.0,interface,0.4,0.4,10.0,0.3333333333333333,0.3333333333333333,3.0,1.0,1.0,4.0,1.0,1.0,2.0,,,
4,1,3,3,0.5555555555555556,0.5555555555555556,0.6,"{""identity"": 2, ""cycle_2"": 3}","{""C2"": 4, ""trivial"": 1}",0.5,0.5,0.5,0.5,0.6408196770214099,0.0,0.9166666666666666,0.75,1.4198306020709488,transport,False,False,True,evolve,0,69,22,92176,mixed,-0.2,0.2,5.0,interface,-0.6,0.6,5.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
4,1,3,3,0.8888888888888888,0.8888888888888888,0.5,"{""identity"": 4, ""cycle_2"": 4}","{""C2"": 6, ""trivial"": 2}",0.5,0.5,0.5,0.5,0.8888888888888888,0.0,1.0,1.0,2.0777777777777775,transport,True,False,True,evolve,0,69,23,92176,mixed,0.0,0.0,8.0,interface,0.4,0.4,10.0,0.3333333333333333,0.3333333333333333,3.0,1.0,1.0,4.0,1.0,1.0,2.0,,,
4,1,3,3,0.8888888888888888,0.8888888888888888,0.5,"{""identity"": 4, ""cycle_2"": 4}","{""C2"": 6, ""trivial"": 2}",0.5,0.5,0.5,0.5,0.8888888888888888,0.0,1.0,1.0,2.0777777777777775,transport,True,False,True,evolve,0,70,0,92176,mixed,0.0,0.0,8.0,interface,0.4,0.4,10.0,0.3333333333333333,0.3333333333333333,3.0,1.0,1.0,4.0,1.0,1.0,2.0,,,
4,1,3,3,0.8888888888888888,0.8888888888888888,0.5,"{""identity"": 4, ""cycle_2"": 4}","{""C2"": 6, ""trivial"": 2}",0.5,0.5,0.5,0.5,0.8888888888888888,0.0,1.0,1.0,2.0777777777777775,transport,True,False,True,evolve,0,70,1,92176,mixed,0.0,0.0,8.0,interface,0.4,0.4,10.0,0.3333333333333333,0.3333333333333333,3.0,1.0,1.0,4.0,1.0,1.0,2.0,,,
4,1,3,3,0.8888888888888888,0.8888888888888888,0.5,"{""identity"": 4, ""cycle_2"": 4}","{""C2"": 6, ""trivial"": 2}",0.5,0.5,0.5,0.5,0.8888888888888888,0.0,1.0,1.0,2.0777777777777775,transport,True,False,True,evolve,0,70,2,92176,mixed,0.0,0.0,8.0,interface,0.4,0.4,10.0,0.3333333333333333,0.3333333333333333,3.0,1.0,1.0,4.0,1.0,1.0,2.0,,,
4,1,3,3,0.8888888888888888,0.8888888888888888,0.5,"{""identity"": 4, ""cycle_2"": 4}","{""C2"": 6, ""trivial"": 2}",0.5,0.5,0.5,0.5,0.8888888888888888,0.0,1.0,1.0,2.0777777777777775,transport,True,False,True,evolve,0,70,3,92176,mixed,0.0,0.0,8.0,interface,0.4,0.4,10.0,0.3333333333333333,0.3333333333333333,3.0,1.0,1.0,4.0,1.0,1.0,2.0,,,
4,1,3,3,0.8888888888888888,0.8888888888888888,0.625,"{""identity"": 3, ""cycle_2"": 5}","{""C2"": 7, ""trivial"": 1}",0.5,0.5,0.5,0.5,0.8888888888888888,0.0,1.0,1.0,2.0777777777777775,transport,True,False,True,evolve,0,70,4,92176,mixed,-0.25,0.25,8.0,interface,0.0,0.0,10.0,1.0,1.0,3.0,0.5,0.5,4.0,0.0,0.0,2.0,,,
4,1,3,3,0.1111111111111111,0.1111111111111111,0.0,"{""identity"": 1}","{""trivial"": 1}",0.3333333333333333,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.8333333333333334,0.5,0.38888888888888884,transport,False,False,False,evolve,0,70,5,92176,mixed,1.0,1.0,1.0,interface,,,,,,,,,,,,,,,
4,1,3,3,0.2222222222222222,0.2222222222222222,0.0,"{""identity"": 2}","{""trivial"": 2}",0.3333333333333333,0.0,0.3333333333333333,0.0,0.2222222222222222,0.0,0.8333333333333334,0.5,0.611111111111111,transport,False,False,False,evolve,0,70,6,92176,mixed,1.0,1.0,2.0,interface,1.0,1.0,1.0,,,,,,,,,,,,
4,1,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,"{""identity"": 2, ""cycle_2"": 4}","{""C2"": 6}",0.5,0.5,0.5,0.5,0.6666666666666666,0.0,1.0,1.0,1.6333333333333333,transport,False,False,True,evolve,0,70,7,92176,mixed,-0.3333333333333333,0.3333333333333333,6.0,interface,0.42857142857142855,0.42857142857142855,7.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,
4,1,3,3,0.5555555555555556,0.5555555555555556,0.2,"{""identity"": 4, ""cycle_2"": 1}","{""C2"": 3, ""trivial"": 2}",0.4444444444444444,0.0,0.4444444444444444,0.0,0.5555555555555556,0.0,0.9444444444444444,0.5,1.3166666666666669,transport,False,False,True,evolve,0,70,8,92176,mixed,0.6,0.6,5.0,interface,0.5,0.5,4.0,,,,1.0,1.0,1.0,,,,,,
4,1,3,3,0.0,0.0,0.0,{},{},0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.9166666666666666,0.75,0.11944444444444445,transport,False,False,False,evolve,0,70,9,92176,mixed,,,,interface,,,,,,,,,,,,,,,
4,1,3,3,0.8888888888888888,0.8888888888888888,0.5,"{""identity"": 4, ""cycle_2"": 4}","{""C2"": 6, ""trivial"": 2}",0.5,0.5,0.5,0.5,0.8888888888888888,0.0,1.0,1.0,2.0777777777777775,transport,True,False,True,evolve,0,70,10,92176,mixed,0.0,0.0,8.0,interface,0.4,0.4,10.0,0.3333333333333333,0.3333333333333333,3.0,1.0,1.0,4.0,1.0,1.0,2.0,,,
4,1,3,3,0.6666666666666666,0.6666666666666666,0.5,"{""identity"": 3, ""cycle_2"": 3}","{""C2"": 4, ""trivial"": 2}",0.5,0.5,0.5,0.5,0.6666666666666666,0.0,0.9444444444444444,0.5,1.6277777777777778,transport,False,False,True,evolve,0,70,11,92176,mixed,0.0,0.0,6.0,interface,0.5,0.5,4.0,,,,1.0,1.0,1.0,,,,,,
4,1,3,3,0.8888888888888888,0.8888888888888888,0.625,"{""identity"": 3, ""cycle_2"": 5}","{""C2"": 7, ""trivial"": 1}",0.5,0.5,0.5,0.5,0.8888888888888888,0.0,1.0,1.0,2.0777777777777775,transport,True,False,True,evolve,0,70,12,92176,mixed,-0.25,0.25,8.0,interface,0.0,0.0,10.0,1.0,1.0,3.0,0.5,0.5,4.0,0.0,0.0,2.0,,,
4,1,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,"{""identity"": 2, ""cycle_2"": 4}","{""C2"": 6}",0.5,0.5,0.5,0.5,0.6666666666666666,0.0,1.0,1.0,1.6333333333333333,transport,False,False,True,evolve,0,70,13,92176,mixed,-0.3333333333333333,0.3333333333333333,6.0,interface,0.42857142857142855,0.42857142857142855,7.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,
4,1,3,3,0.8888888888888888,0.8888888888888888,0.5,"{""identity"": 4, ""cycle_2"": 4}","{""C2"": 6, ""trivial"": 2}",0.5,0.5,0.5,0.5,0.8888888888888888,0.0,1.0,1.0,2.0777777777777775,transport,True,False,True,evolve,0,70,14,92176,mixed,0.0,0.0,8.0,interface,0.4,0.4,10.0,0.3333333333333333,0.3333333333333333,3.0,1.0,1.0,4.0,1.0,1.0,2.0,,,
4,1,3,3,0.8888888888888888,0.8888888888888888,0.5,"{""identity"": 4, ""cycle_2"": 4}","{""C2"": 6, ""trivial"": 2}",0.5,0.5,0.5,0.5,0.8888888888888888,0.0,1.0,1.0,2.0777777777777775,transport,True,False,True,evolve,0,70,15,92176,mixed,0.0,0.0,8.0,interface,0.4,0.4,10.0,0.3333333333333333,0.3333333333333333,3.0,1.0,1.0,4.0,1.0,1.0,2.0,,,
4,1,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,"{""identity"": 2, ""cycle_2"": 4}","{""C2"": 6}",0.5,0.5,0.5,0.5,0.6666666666666666,0.0,1.0,1.0,1.6333333333333333,transport,False,False,True,evolve,0,70,16,92176,mixed,-0.3333333333333333,0.3333333333333333,6.0,interface,0.42857142857142855,0.42857142857142855,7.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,
4,1,3,3,0.8888888888888888,0.8888888888888888,0.5,"{""identity"": 4, ""cycle_2"": 4}","{""C2"": 6, ""trivial"": 2}",0.5,0.5,0.5,0.5,0.8888888888888888,0.0,1.0,1.0,2.0777777777777775,transport,True,False,True,evolve,0,70,17,92176,mixed,0.0,0.0,8.0,interface,0.4,0.4,10.0,0.3333333333333333,0.3333333333333333,3.0,1.0,1.0,4.0,1.0,1.0,2.0,,,
4,1,3,3,0.8888888888888888,0.8888888888888888,0.75,"{""identity"": 2, ""cycle_2"": 6}","{""C2"": 8}",0.5,0.5,0.5,0.5,0.8888888888888888,0.0,1.0,1.0,2.0777777777777775,transport,True,False,True,evolve,0,70,18,92176,mixed,-0.5,0.5,8.0,interface,0.4,0.4,10.0,0.3333333333333333,0.3333333333333333,3.0,0.0,0.0,4.0,1.0,1.0,2.0,,,
4,1,3,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,"{""identity"": 1, ""cycle_2"": 2}","{""C2"": 3}",0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.8888888888888888,0.5,0.8388888888888889,transport,False,False,True,evolve,0,70,19,92176,mixed,-0.3333333333333333,0.3333333333333333,3.0,interface,0.0,0.0,2.0,,,,1.0,1.0,1.0,,,,,,
4,1,3,3,0.8888888888888888,0.8888888888888888,0.5,"{""identity"": 4, ""cycle_2"": 4}","{""C2"": 6, ""trivial"": 2}",0.5,0.5,0.5,0.5,0.8888888888888888,0.0,1.0,1.0,2.0777777777777775,transport,True,False,True,evolve,0,70,20,92176,mixed,0.0,0.0,8.0,interface,0.4,0.4,10.0,0.3333333333333333,0.3333333333333333,3.0,1.0,1.0,4.0,1.0,1.0,2.0,,,
4,1,3,3,0.7777777777777778,0.7777777777777778,0.5714285714285714,"{""identity"": 3, ""cycle_2"": 4}","{""C2"": 6, ""trivial"": 1}",0.4444444444444444,0.0,0.4444444444444444,0.0,0.7777777777777778,0.0,0.9444444444444444,0.5,1.7611111111111115,transport,False,False,True,evolve,0,70,21,92176,mixed,-0.14285714285714285,0.14285714285714285,7.0,interface,-0.14285714285714285,0.14285714285714285,7.0,1.0,1.0,1.0,0.0,0.0,2.0,,,,,,
4,1,3,3,0.7777777777777778,0.7777777777777778,0.5714285714285714,"{""identity"": 3, ""cycle_2"": 4}","{""C2"": 6, ""trivial"": 1}",0.5,0.5,0.5,0.5,0.7777777777777778,0.0,1.0,1.0,1.8555555555555556,transport,False,False,True,evolve,0,70,22,92176,mixed,-0.14285714285714285,0.14285714285714285,7.0,interface,0.25,0.25,8.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,,,
