eq_alphabet_size_per_side,eq_n_observed_pairs,eq_edge_density,eq_shared_classes,eq_residual_qcoords,eq_residual_bits,eq_cost_qcoords,eq_cost_bits,eq_class_sizes_left,eq_class_sizes_right,eq_observed_left_words,eq_observed_right_words,eq_mode,eq_shared_classes_mean,eq_shared_classes_min,eq_edge_density_mean,eq_residual_per_width,eq_cost_per_width,kB,kC,kD,kM,kA,k_total,q,w,n_initial_states,n_schedules,initial_pool,observer_init,extra_B,extra_C,extra_D,extra_A,eq_hidden_A_cost_qcoords,eq_hidden_A_cost_bits,eq_panel_cost_qcoords,eq_panel_residual_qcoords,product_sink_cost_qcoords,product_sink_cost_bits,product_cost_A_qcoords,product_cost_A_panel_qcoords,product_hidden_A_cost_qcoords,product_collapsed_vertices,product_fully_collapsed_vertices,product_admissibility_merges,overcollapse_avoided_qcoords,hidden_collapse_avoided_qcoords,equalizer_cost_fraction_of_product_A,rule_interface_mi_norm_mean,rule_interface_mi_bits_mean,rule_interface_copy_accuracy_mean,rule_interface_cond_entropy_bits_mean,rule_interface_output_entropy_bits_mean,rule_interface_n,rule_interface_roles,rule_ensemble,mutation_rate,selected,selection_threshold_qcoords,seed,instance,n_blocks
3,[2],0.2222222222222222,[2],0.6309297535714574,1.0,1.3690702464285427,2.169925001442312,"[1, 1]","[1, 1]",2,2,joint,2.0,2,0.2222222222222222,0.6309297535714574,1.3690702464285427,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,1.3690702464285427,0.6309297535714574,,,,,,0,0,0,,,,0.9158760328571389,1.4516291673878228,1.0,0.0,1.4516291673878228,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.02,True,1e-09,1078915,7,2
3,[3],0.3333333333333333,[3],1.0,1.584962500721156,1.0,1.584962500721156,"[1, 1, 1]","[1, 1, 1]",3,3,joint,3.0,3,0.3333333333333333,1.0,1.0,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,1.0,1.0,,,,,,0,0,0,,,,1.0,1.584962500721156,1.0,0.0,1.584962500721156,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.02,True,1e-09,1078916,8,2
3,[2],0.2222222222222222,[2],0.6309297535714574,1.0,1.3690702464285427,2.169925001442312,"[1, 1]","[1, 1]",2,2,joint,2.0,2,0.2222222222222222,0.6309297535714574,1.3690702464285427,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,1.3690702464285427,0.6309297535714574,,,,,,0,0,0,,,,0.870377409999991,1.379515556324789,0.9777777777777779,0.0612197222702993,1.440735278595088,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.02,True,1e-09,1078917,9,2
3,[3],0.3333333333333333,[3],1.0,1.584962500721156,1.0,1.584962500721156,"[1, 1, 1]","[1, 1, 1]",3,3,joint,3.0,3,0.3333333333333333,1.0,1.0,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,1.0,1.0,,,,,,0,0,0,,,,1.0,1.584962500721156,1.0,0.0,1.584962500721156,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.02,True,1e-09,1078918,10,2
3,[3],0.3333333333333333,[3],1.0,1.584962500721156,1.0,1.584962500721156,"[1, 1, 1]","[1, 1, 1]",3,3,joint,3.0,3,0.3333333333333333,1.0,1.0,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,1.0,1.0,,,,,,0,0,0,,,,1.0,1.584962500721156,1.0,0.0,1.584962500721156,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.02,True,1e-09,1078919,11,2
3,[3],0.3333333333333333,[3],1.0,1.584962500721156,1.0,1.584962500721156,"[1, 1, 1]","[1, 1, 1]",3,3,joint,3.0,3,0.3333333333333333,1.0,1.0,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,1.0,1.0,,,,,,0,0,0,,,,1.0,1.584962500721156,1.0,0.0,1.584962500721156,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.02,True,1e-09,1078920,12,2
3,[6],0.6666666666666666,[1],0.0,0.0,2.0,3.169925001442312,[3],[3],3,3,joint,1.0,1,0.6666666666666666,0.0,2.0,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,2.0,0.0,,,,,,0,0,0,,,,0.8635041314285561,1.3686216675320542,0.9333333333333332,0.18365916681089792,1.5522808343429522,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.02,False,1e-09,1078921,13,2
3,[3],0.3333333333333333,[3],1.0,1.584962500721156,1.0,1.584962500721156,"[1, 1, 1]","[1, 1, 1]",3,3,joint,3.0,3,0.3333333333333333,1.0,1.0,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,1.0,1.0,,,,,,0,0,0,,,,1.0,1.584962500721156,1.0,0.0,1.584962500721156,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.02,True,1e-09,1078922,14,2
3,[3],0.3333333333333333,[3],1.0,1.584962500721156,1.0,1.584962500721156,"[1, 1, 1]","[1, 1, 1]",3,3,joint,3.0,3,0.3333333333333333,1.0,1.0,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,1.0,1.0,,,,,,0,0,0,,,,0.954501377142852,1.512848889658122,0.9777777777777779,0.0612197222702993,1.5740686119284213,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.02,True,1e-09,1078923,15,2
3,[4],0.4444444444444444,[2],0.6309297535714574,1.0,1.3690702464285427,2.169925001442312,"[2, 1]","[2, 1]",3,3,joint,2.0,2,0.4444444444444444,0.6309297535714574,1.3690702464285427,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,1.3690702464285427,0.6309297535714574,,,,,,0,0,0,,,,0.909002754285704,1.440735278595088,0.9555555555555555,0.1224394445405986,1.5631747231356867,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.02,True,1e-09,1078924,16,2
3,[3],0.3333333333333333,[3],1.0,1.584962500721156,1.0,1.584962500721156,"[1, 1, 1]","[1, 1, 1]",3,3,joint,3.0,3,0.3333333333333333,1.0,1.0,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,1.0,1.0,,,,,,0,0,0,,,,1.0,1.584962500721156,1.0,0.0,1.584962500721156,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.02,True,1e-09,1078925,17,2
3,[5],0.5555555555555556,[1],0.0,0.0,2.0,3.169925001442312,[3],[3],3,3,joint,1.0,1,0.5555555555555556,0.0,2.0,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,2.0,0.0,,,,,,0,0,0,,,,0.8635041314285561,1.3686216675320542,0.9333333333333332,0.18365916681089794,1.5522808343429517,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.02,False,1e-09,1078926,18,2
3,[4],0.4444444444444444,[2],0.6309297535714574,1.0,1.3690702464285427,2.169925001442312,"[1, 2]","[1, 2]",3,3,joint,2.0,2,0.4444444444444444,0.6309297535714574,1.3690702464285427,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,1.3690702464285427,0.6309297535714574,,,,,,0,0,0,,,,0.954501377142852,1.512848889658122,0.9777777777777779,0.0612197222702993,1.5740686119284213,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.02,True,1e-09,1078927,19,2
3,[4],0.4444444444444444,[2],0.6309297535714574,1.0,1.3690702464285427,2.169925001442312,"[1, 2]","[1, 2]",3,3,joint,2.0,2,0.4444444444444444,0.6309297535714574,1.3690702464285427,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,1.3690702464285427,0.6309297535714574,,,,,,0,0,0,,,,0.954501377142852,1.512848889658122,0.9777777777777779,0.06121972227029935,1.5740686119284213,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.05,True,1e-09,1084008,0,2
3,[3],0.3333333333333333,[3],1.0,1.584962500721156,1.0,1.584962500721156,"[1, 1, 1]","[1, 1, 1]",3,3,joint,3.0,3,0.3333333333333333,1.0,1.0,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,1.0,1.0,,,,,,0,0,0,,,,0.954501377142852,1.512848889658122,0.9777777777777779,0.0612197222702993,1.5740686119284213,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.05,True,1e-09,1084009,1,2
3,[3],0.3333333333333333,[2],0.6309297535714574,1.0,1.3690702464285427,2.169925001442312,"[2, 1]","[1, 1]",3,2,joint,2.0,2,0.3333333333333333,0.6309297535714574,1.3690702464285427,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,1.3690702464285427,0.6309297535714574,,,,,,0,0,0,,,,0.909002754285704,1.440735278595088,0.9555555555555555,0.1224394445405986,1.5631747231356865,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.05,True,1e-09,1084010,2,2
3,[4],0.4444444444444444,[2],0.6309297535714574,1.0,1.3690702464285427,2.169925001442312,"[1, 2]","[1, 2]",3,3,joint,2.0,2,0.4444444444444444,0.6309297535714574,1.3690702464285427,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,1.3690702464285427,0.6309297535714574,,,,,,0,0,0,,,,0.954501377142852,1.512848889658122,0.9777777777777779,0.0612197222702993,1.5740686119284213,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.05,True,1e-09,1084011,3,2
3,[4],0.4444444444444444,[2],0.6309297535714574,1.0,1.3690702464285427,2.169925001442312,"[1, 2]","[1, 2]",3,3,joint,2.0,2,0.4444444444444444,0.6309297535714574,1.3690702464285427,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,1.3690702464285427,0.6309297535714574,,,,,,0,0,0,,,,0.954501377142852,1.512848889658122,0.9777777777777779,0.0612197222702993,1.5740686119284213,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.05,True,1e-09,1084012,4,2
3,[4],0.4444444444444444,[2],0.6309297535714574,1.0,1.3690702464285427,2.169925001442312,"[1, 2]","[1, 2]",3,3,joint,2.0,2,0.4444444444444444,0.6309297535714574,1.3690702464285427,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,1.3690702464285427,0.6309297535714574,,,,,,0,0,0,,,,0.954501377142852,1.512848889658122,0.9777777777777779,0.0612197222702993,1.5740686119284213,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.05,True,1e-09,1084013,5,2
3,[3],0.3333333333333333,[3],1.0,1.584962500721156,1.0,1.584962500721156,"[1, 1, 1]","[1, 1, 1]",3,3,joint,3.0,3,0.3333333333333333,1.0,1.0,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,1.0,1.0,,,,,,0,0,0,,,,1.0,1.584962500721156,1.0,0.0,1.584962500721156,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.05,True,1e-09,1084014,6,2
3,[4],0.4444444444444444,[2],0.6309297535714574,1.0,1.3690702464285427,2.169925001442312,"[1, 2]","[1, 2]",3,3,joint,2.0,2,0.4444444444444444,0.6309297535714574,1.3690702464285427,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,1.3690702464285427,0.6309297535714574,,,,,,0,0,0,,,,0.909002754285704,1.440735278595088,0.9555555555555555,0.1224394445405986,1.5631747231356865,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.05,True,1e-09,1084015,7,2
3,[3],0.3333333333333333,[3],1.0,1.584962500721156,1.0,1.584962500721156,"[1, 1, 1]","[1, 1, 1]",3,3,joint,3.0,3,0.3333333333333333,1.0,1.0,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,1.0,1.0,,,,,,0,0,0,,,,0.954501377142852,1.512848889658122,0.9777777777777779,0.0612197222702993,1.5740686119284213,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.05,True,1e-09,1084016,8,2
3,[3],0.3333333333333333,[3],1.0,1.584962500721156,1.0,1.584962500721156,"[1, 1, 1]","[1, 1, 1]",3,3,joint,3.0,3,0.3333333333333333,1.0,1.0,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,1.0,1.0,,,,,,0,0,0,,,,0.954501377142852,1.512848889658122,0.9777777777777779,0.0612197222702993,1.5740686119284213,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.05,True,1e-09,1084017,9,2
3,[4],0.4444444444444444,[2],0.6309297535714574,1.0,1.3690702464285427,2.169925001442312,"[2, 1]","[2, 1]",3,3,joint,2.0,2,0.4444444444444444,0.6309297535714574,1.3690702464285427,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,1.3690702464285427,0.6309297535714574,,,,,,0,0,0,,,,0.954501377142852,1.512848889658122,0.9777777777777779,0.0612197222702993,1.5740686119284213,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.05,True,1e-09,1084018,10,2
3,[4],0.4444444444444444,[2],0.6309297535714574,1.0,1.3690702464285427,2.169925001442312,"[1, 2]","[1, 2]",3,3,joint,2.0,2,0.4444444444444444,0.6309297535714574,1.3690702464285427,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,1.3690702464285427,0.6309297535714574,,,,,,0,0,0,,,,0.954501377142852,1.512848889658122,0.9777777777777779,0.06121972227029935,1.5740686119284213,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.05,True,1e-09,1084019,11,2
3,[5],0.5555555555555556,[1],0.0,0.0,2.0,3.169925001442312,[3],[3],3,3,joint,1.0,1,0.5555555555555556,0.0,2.0,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,2.0,0.0,,,,,,0,0,0,,,,0.909002754285704,1.440735278595088,0.9555555555555555,0.1224394445405986,1.5631747231356865,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.05,False,1e-09,1084020,12,2
3,[3],0.3333333333333333,[3],1.0,1.584962500721156,1.0,1.584962500721156,"[1, 1, 1]","[1, 1, 1]",3,3,joint,3.0,3,0.3333333333333333,1.0,1.0,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,1.0,1.0,,,,,,0,0,0,,,,1.0,1.584962500721156,1.0,0.0,1.584962500721156,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.05,True,1e-09,1084021,13,2
3,[4],0.4444444444444444,[2],0.6309297535714574,1.0,1.3690702464285427,2.169925001442312,"[1, 2]","[1, 2]",3,3,joint,2.0,2,0.4444444444444444,0.6309297535714574,1.3690702464285427,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,1.3690702464285427,0.6309297535714574,,,,,,0,0,0,,,,0.909002754285704,1.440735278595088,0.9555555555555555,0.1224394445405986,1.5631747231356865,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.05,True,1e-09,1084022,14,2
3,[3],0.3333333333333333,[3],1.0,1.584962500721156,1.0,1.584962500721156,"[1, 1, 1]","[1, 1, 1]",3,3,joint,3.0,3,0.3333333333333333,1.0,1.0,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,1.0,1.0,,,,,,0,0,0,,,,1.0,1.584962500721156,1.0,0.0,1.584962500721156,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.05,True,1e-09,1084023,15,2
3,[6],0.6666666666666666,[1],0.0,0.0,2.0,3.169925001442312,[3],[3],3,3,joint,1.0,1,0.6666666666666666,0.0,2.0,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,2.0,0.0,,,,,,0,0,0,,,,0.8180055085714081,1.2965080564690201,0.9111111111111111,0.24487888908119732,1.5413869455502174,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.05,False,1e-09,1084024,16,2
3,[5],0.5555555555555556,[1],0.0,0.0,2.0,3.169925001442312,[3],[3],3,3,joint,1.0,1,0.5555555555555556,0.0,2.0,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,2.0,0.0,,,,,,0,0,0,,,,0.7356438967456194,1.1659679902261928,0.9111111111111111,0.22810361125534243,1.3940716014815353,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.05,False,1e-09,1084025,17,2
3,[3],0.3333333333333333,[3],1.0,1.584962500721156,1.0,1.584962500721156,"[1, 1, 1]","[1, 1, 1]",3,3,joint,3.0,3,0.3333333333333333,1.0,1.0,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,1.0,1.0,,,,,,0,0,0,,,,1.0,1.584962500721156,1.0,0.0,1.584962500721156,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.05,True,1e-09,1084026,18,2
3,[3],0.3333333333333333,[3],1.0,1.584962500721156,1.0,1.584962500721156,"[1, 1, 1]","[1, 1, 1]",3,3,joint,3.0,3,0.3333333333333333,1.0,1.0,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,1.0,1.0,,,,,,0,0,0,,,,1.0,1.584962500721156,1.0,0.0,1.584962500721156,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.05,True,1e-09,1084027,19,2
3,[4],0.4444444444444444,[1],0.0,0.0,2.0,3.169925001442312,[3],[2],3,2,joint,1.0,1,0.4444444444444444,0.0,2.0,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,2.0,0.0,,,,,,0,0,0,,,,0.7090027542857038,1.1237427784508567,0.888888888888889,0.30609861135149663,1.4298413898023532,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.1,False,1e-09,1092508,0,2
3,[4],0.4444444444444444,[2],0.6309297535714574,1.0,1.3690702464285427,2.169925001442312,"[2, 1]","[2, 1]",3,3,joint,2.0,2,0.4444444444444444,0.6309297535714574,1.3690702464285427,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,1.3690702464285427,0.6309297535714574,,,,,,0,0,0,,,,0.8409359076979992,1.332851879211236,0.9333333333333332,0.18365916681089792,1.5165110460221338,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.1,True,1e-09,1092509,1,2
3,[5],0.5555555555555556,[1],0.0,0.0,2.0,3.169925001442312,[3],[3],3,3,joint,1.0,1,0.5555555555555556,0.0,2.0,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,2.0,0.0,,,,,,0,0,0,,,,0.8635041314285561,1.3686216675320542,0.9333333333333332,0.1668838889850431,1.535505556517097,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.1,False,1e-09,1092510,2,2
3,[5],0.5555555555555556,[1],0.0,0.0,2.0,3.169925001442312,[3],[3],3,3,joint,1.0,1,0.5555555555555556,0.0,2.0,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,2.0,0.0,,,,,,0,0,0,,,,0.870377409999991,1.379515556324789,0.9333333333333332,0.18365916681089792,1.5631747231356865,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.1,False,1e-09,1092511,3,2
3,[7],0.7777777777777778,[1],0.0,0.0,2.0,3.169925001442312,[3],[3],3,3,joint,1.0,1,0.7777777777777778,0.0,2.0,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,2.0,0.0,,,,,,0,0,0,,,,0.6952561971428339,1.1019550008653873,0.888888888888889,0.28932333352564166,1.391278334391029,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.1,False,1e-09,1092512,4,2
3,[5],0.5555555555555556,[1],0.0,0.0,2.0,3.169925001442312,[3],[3],3,3,joint,1.0,1,0.5555555555555556,0.0,2.0,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,2.0,0.0,,,,,,0,0,0,,,,0.909002754285704,1.440735278595088,0.9555555555555555,0.12243944454059866,1.5631747231356865,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.1,False,1e-09,1092513,5,2
3,[4],0.4444444444444444,[1],0.0,0.0,2.0,3.169925001442312,[3],[2],3,2,joint,1.0,1,0.4444444444444444,0.0,2.0,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,2.0,0.0,,,,,,0,0,0,,,,0.831752065714278,1.3182958340544897,0.9111111111111111,0.2448788890811972,1.5631747231356865,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.1,False,1e-09,1092514,6,2
3,[3],0.3333333333333333,[1],0.0,0.0,2.0,3.169925001442312,[2],[2],2,2,joint,1.0,1,0.3333333333333333,0.0,2.0,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,2.0,0.0,,,,,,0,0,0,,,,0.5848532629360917,0.926970490178116,0.8222222222222222,0.4729825003365396,1.3999529905146555,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.1,False,1e-09,1092515,7,2
3,[8],0.8888888888888888,[1],0.0,0.0,2.0,3.169925001442312,[3],[3],3,3,joint,1.0,1,0.8888888888888888,0.0,2.0,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,2.0,0.0,,,,,,0,0,0,,,,0.7195867761904632,1.1405180562767114,0.8444444444444444,0.41176277806624045,1.5522808343429522,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.1,False,1e-09,1092516,8,2
3,[6],0.6666666666666666,[1],0.0,0.0,2.0,3.169925001442312,[2],[3],2,3,joint,1.0,1,0.6666666666666666,0.0,2.0,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,2.0,0.0,,,,,,0,0,0,,,,0.7287706181741844,1.155074101433458,0.8666666666666666,0.35054305579594114,1.505617157229399,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.1,False,1e-09,1092517,9,2
3,[5],0.5555555555555556,[1],0.0,0.0,2.0,3.169925001442312,[3],[3],3,3,joint,1.0,1,0.5555555555555556,0.0,2.0,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,2.0,0.0,,,,,,0,0,0,,,,0.8635041314285561,1.3686216675320542,0.9333333333333332,0.18365916681089794,1.5522808343429517,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.1,False,1e-09,1092518,10,2
3,[5],0.5555555555555556,[2],0.6309297535714574,1.0,1.3690702464285427,2.169925001442312,"[1, 2]","[1, 2]",3,3,joint,2.0,2,0.5555555555555556,0.6309297535714574,1.3690702464285427,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,1.3690702464285427,0.6309297535714574,,,,,,0,0,0,,,,0.8635041314285561,1.3686216675320542,0.9333333333333332,0.183659166810898,1.5522808343429517,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.1,True,1e-09,1092519,11,2
3,[3],0.3333333333333333,[3],1.0,1.584962500721156,1.0,1.584962500721156,"[1, 1, 1]","[1, 1, 1]",3,3,joint,3.0,3,0.3333333333333333,1.0,1.0,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,1.0,1.0,,,,,,0,0,0,,,,1.0,1.584962500721156,1.0,0.0,1.584962500721156,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.1,True,1e-09,1092520,12,2
3,[3],0.3333333333333333,[3],1.0,1.584962500721156,1.0,1.584962500721156,"[1, 1, 1]","[1, 1, 1]",3,3,joint,3.0,3,0.3333333333333333,1.0,1.0,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,1.0,1.0,,,,,,0,0,0,,,,0.954501377142852,1.512848889658122,0.9777777777777779,0.0612197222702993,1.5740686119284213,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.1,True,1e-09,1092521,13,2
3,[5],0.5555555555555556,[1],0.0,0.0,2.0,3.169925001442312,[3],[3],3,3,joint,1.0,1,0.5555555555555556,0.0,2.0,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,2.0,0.0,,,,,,0,0,0,,,,0.909002754285704,1.440735278595088,0.9555555555555555,0.1224394445405986,1.5631747231356867,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.1,False,1e-09,1092522,14,2
3,[6],0.6666666666666666,[1],0.0,0.0,2.0,3.169925001442312,[3],[3],3,3,joint,1.0,1,0.6666666666666666,0.0,2.0,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,2.0,0.0,,,,,,0,0,0,,,,0.779380164285695,1.2352883341987209,0.888888888888889,0.3060986113514966,1.5413869455502174,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.1,False,1e-09,1092523,15,2
3,[5],0.5555555555555556,[1],0.0,0.0,2.0,3.169925001442312,[3],[3],3,3,joint,1.0,1,0.5555555555555556,0.0,2.0,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,2.0,0.0,,,,,,0,0,0,,,,0.6781610720626738,1.0748598686681956,0.8444444444444444,0.4117627780662403,1.486622646734436,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.1,False,1e-09,1092524,16,2
3,[5],0.5555555555555556,[1],0.0,0.0,2.0,3.169925001442312,[3],[3],3,3,joint,1.0,1,0.5555555555555556,0.0,2.0,2,2,2,2,2,8,3,1,729,32,all,zero,2,2,2,2,0.0,0.0,2.0,0.0,,,,,,0,0,0,,,,0.870377409999991,1.379515556324789,0.9333333333333332,0.18365916681089792,1.5631747231356865,5,"[""B_source"", ""B_to_C"", ""B_to_D"", ""C_to_A"", ""D_to_A""]",copy,0.1,False,1e-09,1092525,17,2
